unique_id,detection.x,detection_datetime,seconds_in,x_distance.y,duration,velocity,grid_dist,brand
PP-1,1,2022-08-05T01:49:00Z,8,3,10,2,16,reconyx
PP-1,1,2022-08-05T01:49:20Z,3,5,11,1.8181818181818181,5.454545454545454,reconyx
PP-1,1,2022-08-05T01:49:42Z,3,5,9,2.2222222222222223,6.666666666666667,reconyx
PP-1,1,2022-08-05T01:49:59Z,6,5,11,1.8181818181818181,10.909090909090908,reconyx
PP-1,1,2022-08-05T01:50:21Z,5,5,11,1.8181818181818181,9.09090909090909,reconyx
PP-1,1,2022-08-05T01:50:43Z,5,5,10,2,10,reconyx
PP-1,1,2022-08-05T01:51:02Z,4,5,10,2,8,reconyx
PP-1,1,2022-08-05T01:52:04Z,3,10,11,1.8181818181818181,5.454545454545454,reconyx
PP-1,1,2022-08-05T01:52:06Z,5,10,11,1.8181818181818181,9.09090909090909,reconyx
PP-1,1,2022-08-05T01:52:22Z,7,10,10,2,14,reconyx
PP-1,1,2022-08-05T01:52:24Z,9,10,10,2,18,reconyx
PP-1,1,2022-08-05T01:52:49Z,6,10,9,2.2222222222222223,13.333333333333334,reconyx
PP-1,1,2022-08-05T01:52:51Z,8,10,9,2.2222222222222223,17.77777777777778,reconyx
PP-1,1,2022-08-05T01:53:22Z,3,10,10,2,6,reconyx
PP-1,1,2022-08-05T01:53:24Z,5,10,10,2,10,reconyx
PP-1,1,2022-08-05T01:53:52Z,4,12,11,1.8181818181818181,7.2727272727272725,reconyx
PP-1,1,2022-08-05T01:53:54Z,6,12,11,1.8181818181818181,10.909090909090908,reconyx
PP-1,1,2022-08-05T01:54:12Z,4,12,11,1.8181818181818181,7.2727272727272725,reconyx
PP-1,1,2022-08-05T01:54:14Z,6,12,11,1.8181818181818181,10.909090909090908,reconyx
PP-1,1,2022-08-05T01:54:35Z,5,12,9,2.2222222222222223,11.11111111111111,reconyx
PP-1,1,2022-08-05T01:54:37Z,7,12,9,2.2222222222222223,15.555555555555557,reconyx
PP-1,1,2022-08-05T01:55:04Z,6,12,13,1.5384615384615385,9.230769230769232,reconyx
PP-1,1,2022-08-05T01:55:08Z,10,12,13,1.5384615384615385,15.384615384615385,reconyx
PP-1,1,2022-08-05T01:55:31Z,4,12,11,1.8181818181818181,7.2727272727272725,reconyx
PP-1,1,2022-08-05T01:55:33Z,6,12,11,1.8181818181818181,10.909090909090908,reconyx
PP-1,1,2022-08-05T01:55:49Z,5,12,10,2,10,reconyx
PP-1,1,2022-08-05T01:55:51Z,7,12,10,2,14,reconyx
PP-1,1,2022-08-05T01:56:34Z,4,15,11,1.8181818181818181,7.2727272727272725,reconyx
PP-1,1,2022-08-05T01:56:36Z,6,15,11,1.8181818181818181,10.909090909090908,reconyx
PP-1,1,2022-08-05T01:56:38Z,8,15,11,1.8181818181818181,14.545454545454545,reconyx
PP-1,1,2022-08-05T01:56:56Z,3,15,9,2.2222222222222223,6.666666666666667,reconyx
PP-1,1,2022-08-05T01:56:58Z,5,15,9,2.2222222222222223,11.11111111111111,reconyx
PP-1,1,2022-08-05T01:57:13Z,3,15,10,2,6,reconyx
PP-1,1,2022-08-05T01:57:15Z,5,15,10,2,10,reconyx
PP-1,1,2022-08-05T01:57:17Z,7,15,10,2,14,reconyx
PP-1,1,2022-08-05T01:57:31Z,5,15,10,2,10,reconyx
PP-1,1,2022-08-05T01:57:33Z,7,15,10,2,14,reconyx
PP-1,1,2022-08-05T01:57:35Z,9,15,10,2,18,reconyx
PP-1,1,2022-08-05T01:57:49Z,5,15,10,2,10,reconyx
PP-1,1,2022-08-05T01:57:51Z,7,15,10,2,14,reconyx
PP-1,1,2022-08-05T01:58:31Z,3,20,11,1.8181818181818181,5.454545454545454,reconyx
PP-1,1,2022-08-05T01:58:33Z,5,20,11,1.8181818181818181,9.09090909090909,reconyx
PP-1,1,2022-08-05T01:58:35Z,7,20,11,1.8181818181818181,12.727272727272727,reconyx
PP-1,1,2022-08-05T01:58:50Z,3,20,10,2,6,reconyx
PP-1,1,2022-08-05T01:58:52Z,5,20,10,2,10,reconyx
PP-1,1,2022-08-05T01:58:54Z,7,20,10,2,14,reconyx
PP-1,1,2022-08-05T01:59:08Z,3,20,11,1.8181818181818181,5.454545454545454,reconyx
PP-1,1,2022-08-05T01:59:10Z,5,20,11,1.8181818181818181,9.09090909090909,reconyx
PP-1,1,2022-08-05T01:59:13Z,8,20,11,1.8181818181818181,14.545454545454545,reconyx
PP-2,1,2022-08-05T01:04:21Z,5,3,10,2,10,reconyx
PP-2,1,2022-08-05T01:04:40Z,5,3,9,2.2222222222222223,11.11111111111111,reconyx
PP-2,1,2022-08-05T01:04:55Z,5,3,10,2,10,reconyx
PP-2,1,2022-08-05T01:05:11Z,5,3,10,2,10,reconyx
PP-2,1,2022-08-05T01:05:45Z,5,5,10,2,10,reconyx
PP-2,1,2022-08-05T01:06:17Z,4,5,10,2,8,reconyx
PP-2,1,2022-08-05T01:06:50Z,6,5,10,2,12,reconyx
PP-2,1,2022-08-05T01:07:06Z,5,5,10,2,10,reconyx
PP-2,1,2022-08-05T01:07:25Z,5,10,10,2,10,reconyx
PP-2,1,2022-08-05T01:07:27Z,7,10,10,2,14,reconyx
PP-2,1,2022-08-05T01:07:40Z,3,10,10,2,6,reconyx
PP-2,1,2022-08-05T01:07:42Z,5,10,10,2,10,reconyx
PP-2,1,2022-08-05T01:07:56Z,3,10,10,2,6,reconyx
PP-2,1,2022-08-05T01:07:58Z,5,10,10,2,10,reconyx
PP-2,1,2022-08-05T01:08:12Z,4,10,10,2,8,reconyx
PP-2,1,2022-08-05T01:08:14Z,6,10,10,2,12,reconyx
PP-2,1,2022-08-05T01:08:28Z,4,10,10,2,8,reconyx
PP-2,1,2022-08-05T01:08:30Z,6,10,10,2,12,reconyx
PP-2,1,2022-08-05T01:08:44Z,4,10,10,2,8,reconyx
PP-2,1,2022-08-05T01:08:46Z,6,10,10,2,12,reconyx
PP-2,1,2022-08-05T01:09:04Z,4,12,9,2.2222222222222223,8.88888888888889,reconyx
PP-2,1,2022-08-05T01:09:06Z,6,12,9,2.2222222222222223,13.333333333333334,reconyx
PP-2,1,2022-08-05T01:09:22Z,4,12,10,2,8,reconyx
PP-2,1,2022-08-05T01:09:24Z,6,12,10,2,12,reconyx
PP-2,1,2022-08-05T01:09:40Z,3,12,10,2,6,reconyx
PP-2,1,2022-08-05T01:09:42Z,5,12,10,2,10,reconyx
PP-2,1,2022-08-05T01:09:57Z,4,12,10,2,8,reconyx
PP-2,1,2022-08-05T01:09:59Z,6,12,10,2,12,reconyx
PP-2,1,2022-08-05T01:10:15Z,5,12,10,2,10,reconyx
PP-2,1,2022-08-05T01:10:17Z,7,12,10,2,14,reconyx
PP-2,1,2022-08-05T01:10:31Z,5,12,10,2,10,reconyx
PP-2,1,2022-08-05T01:10:33Z,7,12,10,2,14,reconyx
PP-2,1,2022-08-05T01:10:50Z,5,15,10,2,10,reconyx
PP-2,1,2022-08-05T01:10:52Z,7,15,10,2,14,reconyx
PP-2,1,2022-08-05T01:11:06Z,4,15,10,2,8,reconyx
PP-2,1,2022-08-05T01:11:08Z,6,15,10,2,12,reconyx
PP-2,1,2022-08-05T01:11:23Z,3,15,10,2,6,reconyx
PP-2,1,2022-08-05T01:11:25Z,5,15,10,2,10,reconyx
PP-2,1,2022-08-05T01:11:27Z,7,15,10,2,14,reconyx
PP-2,1,2022-08-05T01:11:39Z,5,15,10,2,10,reconyx
PP-2,1,2022-08-05T01:11:41Z,7,15,10,2,14,reconyx
PP-2,1,2022-08-05T01:11:55Z,4,15,10,2,8,reconyx
PP-2,1,2022-08-05T01:11:57Z,6,15,10,2,12,reconyx
PP-2,1,2022-08-05T01:12:11Z,3,15,10,2,6,reconyx
PP-2,1,2022-08-05T01:12:13Z,5,15,10,2,10,reconyx
PP-2,1,2022-08-05T01:12:36Z,5,20,10,2,10,reconyx
PP-2,1,2022-08-05T01:13:08Z,3,20,10,2,6,reconyx
PP-2,1,2022-08-05T01:13:43Z,4,20,10,2,8,reconyx
PP-3,1,2022-08-05T00:48:55Z,7,3,10,2,14,reconyx
PP-3,1,2022-08-05T00:51:12Z,4,5,10,2,8,reconyx
PP-3,1,2022-08-05T00:51:28Z,5,5,10,2,10,reconyx
PP-3,1,2022-08-05T00:51:44Z,4,5,11,1.8181818181818181,7.2727272727272725,reconyx
PP-3,1,2022-08-05T00:52:02Z,6,5,11,1.8181818181818181,10.909090909090908,reconyx
PP-3,1,2022-08-05T00:52:20Z,6,5,10,2,12,reconyx
PP-3,1,2022-08-05T00:52:54Z,4,10,10,2,8,reconyx
PP-3,1,2022-08-05T00:53:10Z,5,10,10,2,10,reconyx
PP-3,1,2022-08-05T00:53:12Z,7,10,10,2,14,reconyx
PP-3,1,2022-08-05T00:53:27Z,5,10,11,1.8181818181818181,9.09090909090909,reconyx
PP-3,1,2022-08-05T00:53:29Z,7,10,11,1.8181818181818181,12.727272727272727,reconyx
PP-3,1,2022-08-05T00:53:43Z,3,10,10,2,6,reconyx
PP-3,1,2022-08-05T00:53:45Z,5,10,10,2,10,reconyx
PP-3,1,2022-08-05T00:54:00Z,3,10,11,1.8181818181818181,5.454545454545454,reconyx
PP-3,1,2022-08-05T00:54:02Z,5,10,11,1.8181818181818181,9.09090909090909,reconyx
PP-3,1,2022-08-05T00:54:19Z,4,10,10,2,8,reconyx
PP-3,1,2022-08-05T00:54:38Z,4,12,10,2,8,reconyx
PP-3,1,2022-08-05T00:54:41Z,7,12,10,2,14,reconyx
PP-3,1,2022-08-05T00:54:55Z,3,12,10,2,6,reconyx
PP-3,1,2022-08-05T00:54:58Z,6,12,10,2,12,reconyx
PP-3,1,2022-08-05T00:55:12Z,3,12,10,2,6,reconyx
PP-3,1,2022-08-05T00:55:15Z,6,12,10,2,12,reconyx
PP-3,1,2022-08-05T00:55:29Z,3,12,11,1.8181818181818181,5.454545454545454,reconyx
PP-3,1,2022-08-05T00:55:31Z,5,12,11,1.8181818181818181,9.09090909090909,reconyx
PP-3,1,2022-08-05T00:55:45Z,4,12,10,2,8,reconyx
PP-3,1,2022-08-05T00:55:48Z,7,12,10,2,14,reconyx
PP-3,1,2022-08-05T00:56:02Z,3,12,10,2,6,reconyx
PP-3,1,2022-08-05T00:56:04Z,5,12,10,2,10,reconyx
PP-3,1,2022-08-05T00:56:25Z,3,15,10,2,6,reconyx
PP-3,1,2022-08-05T00:56:56Z,4,15,10,2,8,reconyx
PP-3,1,2022-08-05T00:57:31Z,3,15,10,2,6,reconyx
PP-4,1,2022-08-05T01:33:48Z,5,3,9,2.2222222222222223,11.11111111111111,reconyx
PP-4,1,2022-08-05T01:34:20Z,6,3,9,2.2222222222222223,13.333333333333334,reconyx
PP-4,1,2022-08-05T01:34:52Z,6,3,10,2,12,reconyx
PP-4,1,2022-08-05T01:35:25Z,5,5,10,2,10,reconyx
PP-4,1,2022-08-05T01:35:41Z,5,5,10,2,10,reconyx
PP-4,1,2022-08-05T01:35:43Z,7,5,10,2,14,reconyx
PP-4,1,2022-08-05T01:36:06Z,6,5,10,2,12,reconyx
PP-4,1,2022-08-05T01:36:23Z,6,5,10,2,12,reconyx
PP-4,1,2022-08-05T01:36:39Z,5,5,9,2.2222222222222223,11.11111111111111,reconyx
PP-4,1,2022-08-05T01:36:56Z,6,5,10,2,12,reconyx
PP-4,1,2022-08-05T01:37:18Z,6,10,10,2,12,reconyx
PP-4,1,2022-08-05T01:37:34Z,6,10,10,2,12,reconyx
PP-4,1,2022-08-05T01:37:50Z,5,10,10,2,10,reconyx
PP-4,1,2022-08-05T01:37:52Z,7,10,10,2,14,reconyx
PP-4,1,2022-08-05T01:38:08Z,6,10,10,2,12,reconyx
PP-4,1,2022-08-05T01:38:24Z,6,10,10,2,12,reconyx
PP-4,1,2022-08-05T01:39:00Z,6,12,10,2,12,reconyx
PP-4,1,2022-08-05T01:39:02Z,8,12,10,2,16,reconyx
PP-4,1,2022-08-05T01:39:17Z,7,12,10,2,14,reconyx
PP-4,1,2022-08-05T01:39:34Z,6,12,10,2,12,reconyx
PP-4,1,2022-08-05T01:39:54Z,4,12,10,2,8,reconyx
PP-4,1,2022-08-05T01:40:12Z,6,12,10,2,12,reconyx
PP-4,1,2022-08-05T01:40:29Z,6,12,10,2,12,reconyx
PP-4,1,2022-08-05T01:40:49Z,6,15,10,2,12,reconyx
PP-4,1,2022-08-05T01:41:05Z,6,15,9,2.2222222222222223,13.333333333333334,reconyx
PP-4,1,2022-08-05T01:41:22Z,6,15,10,2,12,reconyx
PP-4,1,2022-08-05T01:41:55Z,6,15,10,2,12,reconyx
PP-4,1,2022-08-05T01:42:11Z,6,15,10,2,12,reconyx
PP-6,1,2022-08-05T01:13:40Z,7,3,13,1.5384615384615385,10.76923076923077,reconyx
PP-6,1,2022-08-05T01:14:34Z,3,5,10,2,6,reconyx
PP-6,1,2022-08-05T01:14:36Z,5,5,10,2,10,reconyx
PP-6,1,2022-08-05T01:17:34Z,5,10,11,1.8181818181818181,9.09090909090909,reconyx
PP-6,1,2022-08-05T01:17:35Z,6,10,11,1.8181818181818181,10.909090909090908,reconyx
PP-7,1,2022-08-05T00:29:56Z,4,5,9,2.2222222222222223,8.88888888888889,reconyx
PP-7,1,2022-08-05T00:30:13Z,5,5,9,2.2222222222222223,11.11111111111111,reconyx
PP-7,1,2022-08-05T00:30:29Z,4,5,9,2.2222222222222223,8.88888888888889,reconyx
PP-7,1,2022-08-05T00:30:48Z,3,5,9,2.2222222222222223,6.666666666666667,reconyx
PP-7,1,2022-08-05T00:31:04Z,4,5,9,2.2222222222222223,8.88888888888889,reconyx
PP-7,1,2022-08-05T00:31:21Z,5,5,9,2.2222222222222223,11.11111111111111,reconyx
PP-7,1,2022-08-05T00:31:48Z,4,10,10,2,8,reconyx
PP-7,1,2022-08-05T00:31:50Z,6,10,10,2,12,reconyx
PP-7,1,2022-08-05T00:32:27Z,3,10,10,2,6,reconyx
PP-7,1,2022-08-05T00:32:29Z,5,10,10,2,10,reconyx
PP-7,1,2022-08-05T00:32:45Z,5,10,10,2,10,reconyx
PP-7,1,2022-08-05T00:32:47Z,7,10,10,2,14,reconyx
PP-7,1,2022-08-05T00:33:04Z,5,10,10,2,10,reconyx
PP-7,1,2022-08-05T00:33:06Z,7,10,10,2,14,reconyx
PP-7,1,2022-08-05T00:33:20Z,3,10,11,1.8181818181818181,5.454545454545454,reconyx
PP-7,1,2022-08-05T00:33:23Z,6,10,11,1.8181818181818181,10.909090909090908,reconyx
PP-7,1,2022-08-05T00:33:55Z,2,12,8,2.5,5,reconyx
PP-7,1,2022-08-05T00:33:57Z,4,12,8,2.5,10,reconyx
PP-7,1,2022-08-05T00:34:54Z,4,12,11,1.8181818181818181,7.2727272727272725,reconyx
PP-7,1,2022-08-05T00:34:56Z,6,12,11,1.8181818181818181,10.909090909090908,reconyx
PP-7,1,2022-08-05T00:34:58Z,8,12,11,1.8181818181818181,14.545454545454545,reconyx
PP-7,1,2022-08-05T00:35:34Z,2,12,10,2,4,reconyx
PP-7,1,2022-08-05T00:35:37Z,5,12,10,2,10,reconyx
PP-8,1,2022-08-05T01:50:27Z,4,3,9,2.2222222222222223,8.88888888888889,reconyx
PP-8,1,2022-08-05T01:50:59Z,6,3,10,2,12,reconyx
PP-8,1,2022-08-05T01:51:31Z,6,3,10,2,12,reconyx
PP-8,1,2022-08-05T01:52:05Z,6,5,10,2,12,reconyx
PP-8,1,2022-08-05T01:52:21Z,5,5,10,2,10,reconyx
PP-8,1,2022-08-05T01:52:37Z,6,5,10,2,12,reconyx
PP-8,1,2022-08-05T01:52:54Z,6,5,10,2,12,reconyx
PP-8,1,2022-08-05T01:53:11Z,3,5,9,2.2222222222222223,6.666666666666667,reconyx
PP-8,1,2022-08-05T01:53:28Z,6,5,10,2,12,reconyx
PP-9,1,2022-08-05T00:54:01Z,3,5,9,2.2222222222222223,6.666666666666667,reconyx
PP-9,1,2022-08-05T00:54:26Z,5,5,10,2,10,reconyx
PP-9,1,2022-08-05T00:54:51Z,6,5,10,2,12,reconyx
PP-9,1,2022-08-05T00:55:14Z,6,5,10,2,12,reconyx
PP-9,1,2022-08-05T00:56:03Z,6,5,9,2.2222222222222223,13.333333333333334,reconyx
PP-9,1,2022-08-05T00:56:31Z,2,10,11,1.8181818181818181,3.6363636363636362,reconyx
PP-9,1,2022-08-05T00:56:33Z,4,10,11,1.8181818181818181,7.2727272727272725,reconyx
PP-9,1,2022-08-05T00:56:56Z,2,10,11,1.8181818181818181,3.6363636363636362,reconyx
PP-9,1,2022-08-05T00:56:58Z,4,10,11,1.8181818181818181,7.2727272727272725,reconyx
PP-9,1,2022-08-05T00:57:25Z,7,10,9,2.2222222222222223,15.555555555555557,reconyx
PP-9,1,2022-08-05T00:57:46Z,5,10,9,2.2222222222222223,11.11111111111111,reconyx
PP-9,1,2022-08-05T00:58:08Z,6,10,9,2.2222222222222223,13.333333333333334,reconyx
PP-9,1,2022-08-05T00:58:10Z,8,10,9,2.2222222222222223,17.77777777777778,reconyx
PP-9,1,2022-08-05T00:59:02Z,4,12,10,2,8,reconyx
PP-9,1,2022-08-05T00:59:04Z,6,12,10,2,12,reconyx
PP-9,1,2022-08-05T00:59:24Z,3,12,9,2.2222222222222223,6.666666666666667,reconyx
PP-9,1,2022-08-05T00:59:26Z,5,12,9,2.2222222222222223,11.11111111111111,reconyx
PP-9,1,2022-08-05T00:59:48Z,4,12,10,2,8,reconyx
PP-9,1,2022-08-05T00:59:50Z,6,12,10,2,12,reconyx
PP-9,1,2022-08-05T01:00:10Z,2,12,10,2,4,reconyx
PP-9,1,2022-08-05T01:00:12Z,4,12,10,2,8,reconyx
PP-9,1,2022-08-05T01:00:35Z,7,12,10,2,14,reconyx
PP-9,1,2022-08-05T01:00:37Z,9,12,10,2,18,reconyx
PP-9,1,2022-08-05T01:00:57Z,5,12,10,2,10,reconyx
PP-9,1,2022-08-05T01:00:59Z,7,12,10,2,14,reconyx
PP-9,1,2022-08-05T01:01:32Z,6,15,10,2,12,reconyx
PP-9,1,2022-08-05T01:01:34Z,8,15,10,2,16,reconyx
PP-9,1,2022-08-05T01:02:09Z,6,15,10,2,12,reconyx
PP-9,1,2022-08-05T01:02:11Z,8,15,10,2,16,reconyx
PP-9,1,2022-08-05T01:02:33Z,3,15,11,1.8181818181818181,5.454545454545454,reconyx
PP-9,1,2022-08-05T01:02:36Z,6,15,11,1.8181818181818181,10.909090909090908,reconyx
PP-9,1,2022-08-05T01:03:03Z,3,15,10,2,6,reconyx
PP-9,1,2022-08-05T01:03:05Z,5,15,10,2,10,reconyx
PP-9,1,2022-08-05T01:03:30Z,4,15,9,2.2222222222222223,8.88888888888889,reconyx
PP-9,1,2022-08-05T01:03:32Z,6,15,9,2.2222222222222223,13.333333333333334,reconyx
PP-9,1,2022-08-05T01:03:53Z,3,15,10,2,6,reconyx
PP-9,1,2022-08-05T01:03:55Z,5,15,10,2,10,reconyx
PP-1,0,2022-08-05T01:47:06Z,0,3,10,2,0,reconyx
PP-1,0,2022-08-05T01:47:07Z,1,3,10,2,2,reconyx
PP-1,0,2022-08-05T01:47:08Z,2,3,10,2,4,reconyx
PP-1,0,2022-08-05T01:47:09Z,3,3,10,2,6,reconyx
PP-1,0,2022-08-05T01:47:10Z,4,3,10,2,8,reconyx
PP-1,0,2022-08-05T01:47:11Z,5,3,10,2,10,reconyx
PP-1,0,2022-08-05T01:47:12Z,6,3,10,2,12,reconyx
PP-1,0,2022-08-05T01:47:13Z,7,3,10,2,14,reconyx
PP-1,0,2022-08-05T01:47:14Z,8,3,10,2,16,reconyx
PP-1,0,2022-08-05T01:47:15Z,9,3,10,2,18,reconyx
PP-1,0,2022-08-05T01:47:16Z,10,3,10,2,20,reconyx
PP-1,0,2022-08-05T01:47:18Z,0,3,10,2,0,reconyx
PP-1,0,2022-08-05T01:47:19Z,1,3,10,2,2,reconyx
PP-1,0,2022-08-05T01:47:20Z,2,3,10,2,4,reconyx
PP-1,0,2022-08-05T01:47:21Z,3,3,10,2,6,reconyx
PP-1,0,2022-08-05T01:47:22Z,4,3,10,2,8,reconyx
PP-1,0,2022-08-05T01:47:23Z,5,3,10,2,10,reconyx
PP-1,0,2022-08-05T01:47:24Z,6,3,10,2,12,reconyx
PP-1,0,2022-08-05T01:47:25Z,7,3,10,2,14,reconyx
PP-1,0,2022-08-05T01:47:26Z,8,3,10,2,16,reconyx
PP-1,0,2022-08-05T01:47:27Z,9,3,10,2,18,reconyx
PP-1,0,2022-08-05T01:47:28Z,10,3,10,2,20,reconyx
PP-1,0,2022-08-05T01:47:30Z,0,3,10,2,0,reconyx
PP-1,0,2022-08-05T01:47:31Z,1,3,10,2,2,reconyx
PP-1,0,2022-08-05T01:47:32Z,2,3,10,2,4,reconyx
PP-1,0,2022-08-05T01:47:33Z,3,3,10,2,6,reconyx
PP-1,0,2022-08-05T01:47:34Z,4,3,10,2,8,reconyx
PP-1,0,2022-08-05T01:47:35Z,5,3,10,2,10,reconyx
PP-1,0,2022-08-05T01:47:36Z,6,3,10,2,12,reconyx
PP-1,0,2022-08-05T01:47:37Z,7,3,10,2,14,reconyx
PP-1,0,2022-08-05T01:47:38Z,8,3,10,2,16,reconyx
PP-1,0,2022-08-05T01:47:39Z,9,3,10,2,18,reconyx
PP-1,0,2022-08-05T01:47:40Z,10,3,10,2,20,reconyx
PP-1,0,2022-08-05T01:47:42Z,0,3,10,2,0,reconyx
PP-1,0,2022-08-05T01:47:43Z,1,3,10,2,2,reconyx
PP-1,0,2022-08-05T01:47:44Z,2,3,10,2,4,reconyx
PP-1,0,2022-08-05T01:47:45Z,3,3,10,2,6,reconyx
PP-1,0,2022-08-05T01:47:46Z,4,3,10,2,8,reconyx
PP-1,0,2022-08-05T01:47:47Z,5,3,10,2,10,reconyx
PP-1,0,2022-08-05T01:47:48Z,6,3,10,2,12,reconyx
PP-1,0,2022-08-05T01:47:49Z,7,3,10,2,14,reconyx
PP-1,0,2022-08-05T01:47:50Z,8,3,10,2,16,reconyx
PP-1,0,2022-08-05T01:47:51Z,9,3,10,2,18,reconyx
PP-1,0,2022-08-05T01:47:52Z,10,3,10,2,20,reconyx
PP-1,0,2022-08-05T01:47:53Z,3,3,10,2,6,reconyx
PP-1,0,2022-08-05T01:47:54Z,4,3,10,2,8,reconyx
PP-1,0,2022-08-05T01:47:55Z,5,3,10,2,10,reconyx
PP-1,0,2022-08-05T01:47:56Z,6,3,10,2,12,reconyx
PP-1,0,2022-08-05T01:47:57Z,7,3,10,2,14,reconyx
PP-1,0,2022-08-05T01:47:58Z,8,3,10,2,16,reconyx
PP-1,0,2022-08-05T01:47:59Z,9,3,10,2,18,reconyx
PP-1,0,2022-08-05T01:48:00Z,10,3,10,2,20,reconyx
PP-1,0,2022-08-05T01:48:52Z,0,3,10,2,0,reconyx
PP-1,0,2022-08-05T01:48:53Z,1,3,10,2,2,reconyx
PP-1,0,2022-08-05T01:48:54Z,2,3,10,2,4,reconyx
PP-1,0,2022-08-05T01:48:55Z,3,3,10,2,6,reconyx
PP-1,0,2022-08-05T01:48:56Z,4,3,10,2,8,reconyx
PP-1,0,2022-08-05T01:48:57Z,5,3,10,2,10,reconyx
PP-1,0,2022-08-05T01:48:58Z,6,3,10,2,12,reconyx
PP-1,0,2022-08-05T01:48:59Z,7,3,10,2,14,reconyx
PP-1,0,2022-08-05T01:49:01Z,9,3,10,2,18,reconyx
PP-1,0,2022-08-05T01:49:02Z,10,3,10,2,20,reconyx
PP-1,0,2022-08-05T01:49:17Z,0,5,11,1.8181818181818181,0,reconyx
PP-1,0,2022-08-05T01:49:18Z,1,5,11,1.8181818181818181,1.8181818181818181,reconyx
PP-1,0,2022-08-05T01:49:19Z,2,5,11,1.8181818181818181,3.6363636363636362,reconyx
PP-1,0,2022-08-05T01:49:21Z,4,5,11,1.8181818181818181,7.2727272727272725,reconyx
PP-1,0,2022-08-05T01:49:22Z,5,5,11,1.8181818181818181,9.09090909090909,reconyx
PP-1,0,2022-08-05T01:49:23Z,6,5,11,1.8181818181818181,10.909090909090908,reconyx
PP-1,0,2022-08-05T01:49:24Z,7,5,11,1.8181818181818181,12.727272727272727,reconyx
PP-1,0,2022-08-05T01:49:25Z,8,5,11,1.8181818181818181,14.545454545454545,reconyx
PP-1,0,2022-08-05T01:49:26Z,9,5,11,1.8181818181818181,16.363636363636363,reconyx
PP-1,0,2022-08-05T01:49:27Z,10,5,11,1.8181818181818181,18.18181818181818,reconyx
PP-1,0,2022-08-05T01:49:28Z,11,5,11,1.8181818181818181,20,reconyx
PP-1,0,2022-08-05T01:49:39Z,0,5,9,2.2222222222222223,0,reconyx
PP-1,0,2022-08-05T01:49:40Z,1,5,9,2.2222222222222223,2.2222222222222223,reconyx
PP-1,0,2022-08-05T01:49:41Z,2,5,9,2.2222222222222223,4.444444444444445,reconyx
PP-1,0,2022-08-05T01:49:43Z,4,5,9,2.2222222222222223,8.88888888888889,reconyx
PP-1,0,2022-08-05T01:49:44Z,5,5,9,2.2222222222222223,11.11111111111111,reconyx
PP-1,0,2022-08-05T01:49:45Z,6,5,9,2.2222222222222223,13.333333333333334,reconyx
PP-1,0,2022-08-05T01:49:46Z,7,5,9,2.2222222222222223,15.555555555555557,reconyx
PP-1,0,2022-08-05T01:49:47Z,8,5,9,2.2222222222222223,17.77777777777778,reconyx
PP-1,0,2022-08-05T01:49:48Z,9,5,9,2.2222222222222223,20,reconyx
PP-1,0,2022-08-05T01:49:53Z,0,5,11,1.8181818181818181,0,reconyx
PP-1,0,2022-08-05T01:49:54Z,1,5,11,1.8181818181818181,1.8181818181818181,reconyx
PP-1,0,2022-08-05T01:49:55Z,2,5,11,1.8181818181818181,3.6363636363636362,reconyx
PP-1,0,2022-08-05T01:49:56Z,3,5,11,1.8181818181818181,5.454545454545454,reconyx
PP-1,0,2022-08-05T01:49:57Z,4,5,11,1.8181818181818181,7.2727272727272725,reconyx
PP-1,0,2022-08-05T01:49:58Z,5,5,11,1.8181818181818181,9.09090909090909,reconyx
PP-1,0,2022-08-05T01:50:00Z,7,5,11,1.8181818181818181,12.727272727272727,reconyx
PP-1,0,2022-08-05T01:50:01Z,8,5,11,1.8181818181818181,14.545454545454545,reconyx
PP-1,0,2022-08-05T01:50:02Z,9,5,11,1.8181818181818181,16.363636363636363,reconyx
PP-1,0,2022-08-05T01:50:03Z,10,5,11,1.8181818181818181,18.18181818181818,reconyx
PP-1,0,2022-08-05T01:50:04Z,11,5,11,1.8181818181818181,20,reconyx
PP-1,0,2022-08-05T01:50:16Z,0,5,11,1.8181818181818181,0,reconyx
PP-1,0,2022-08-05T01:50:17Z,1,5,11,1.8181818181818181,1.8181818181818181,reconyx
PP-1,0,2022-08-05T01:50:18Z,2,5,11,1.8181818181818181,3.6363636363636362,reconyx
PP-1,0,2022-08-05T01:50:19Z,3,5,11,1.8181818181818181,5.454545454545454,reconyx
PP-1,0,2022-08-05T01:50:20Z,4,5,11,1.8181818181818181,7.2727272727272725,reconyx
PP-1,0,2022-08-05T01:50:22Z,6,5,11,1.8181818181818181,10.909090909090908,reconyx
PP-1,0,2022-08-05T01:50:23Z,7,5,11,1.8181818181818181,12.727272727272727,reconyx
PP-1,0,2022-08-05T01:50:24Z,8,5,11,1.8181818181818181,14.545454545454545,reconyx
PP-1,0,2022-08-05T01:50:25Z,9,5,11,1.8181818181818181,16.363636363636363,reconyx
PP-1,0,2022-08-05T01:50:26Z,10,5,11,1.8181818181818181,18.18181818181818,reconyx
PP-1,0,2022-08-05T01:50:27Z,11,5,11,1.8181818181818181,20,reconyx
PP-1,0,2022-08-05T01:50:38Z,0,5,10,2,0,reconyx
PP-1,0,2022-08-05T01:50:39Z,1,5,10,2,2,reconyx
