Unique.ID,num_photos,sensitivity,Transect distance,Run distance,direction,start_time,Duration,Decection,velocity,name,value
WP-6,0,1,10,20,2,2022-02-09T17:27:58Z,10,1,2,d.2,2022-02-09T17:28:03Z
WP-6,0,1,10,20,2,2022-02-09T17:27:58Z,10,1,2,d.3,2022-02-09T17:28:05Z
WP-6,0,1,10,20,1,2022-02-09T17:28:18Z,10.1,1,2,d.1,2022-02-09T17:28:20Z
WP-6,0,1,10,20,1,2022-02-09T17:28:18Z,10.1,1,2,d.2,2022-02-09T17:28:21Z
WP-6,0,1,10,20,1,2022-02-09T17:28:18Z,10.1,1,2,d.3,2022-02-09T17:28:23Z
WP-6,0,1,10,20,2,2022-02-09T17:29:22Z,9.8,1,2,d.1,2022-02-09T17:29:25Z
WP-6,0,1,10,20,2,2022-02-09T17:29:22Z,9.8,1,2,d.2,2022-02-09T17:29:26Z
WP-6,0,1,10,20,2,2022-02-09T17:29:22Z,9.8,1,2,d.3,2022-02-09T17:29:28Z
WP-6,0,1,10,20,1,2022-02-09T17:29:39Z,9.6,1,2,d.1,2022-02-09T17:29:43Z
WP-6,0,1,10,20,1,2022-02-09T17:29:39Z,9.6,1,2,d.2,2022-02-09T17:29:44Z
WP-6,0,1,10,20,1,2022-02-09T17:29:39Z,9.6,1,2,d.3,2022-02-09T17:29:46Z
WP-6,0,1,10,20,2,2022-02-09T17:30:00Z,10.5,1,2,d.1,2022-02-09T17:30:04Z
WP-6,0,1,10,20,2,2022-02-09T17:30:00Z,10.5,1,2,d.2,2022-02-09T17:30:05Z
WP-6,0,1,10,20,2,2022-02-09T17:30:00Z,10.5,1,2,d.3,2022-02-09T17:30:06Z
WP-6,0,1,12,20,1,2022-02-09T17:31:30Z,10.2,1,2,d.1,2022-02-09T17:31:34Z
WP-6,0,1,12,20,1,2022-02-09T17:31:30Z,10.2,1,2,d.2,2022-02-09T17:31:37Z
WP-6,0,1,12,20,2,2022-02-09T17:31:48Z,9.2,1,2,d.1,2022-02-09T17:31:52Z
WP-6,0,1,12,20,2,2022-02-09T17:31:48Z,9.2,1,2,d.2,2022-02-09T17:31:55Z
WP-6,0,1,12,20,1,2022-02-09T17:32:05Z,10.2,1,2,d.1,2022-02-09T17:32:08Z
WP-6,0,1,12,20,1,2022-02-09T17:32:05Z,10.2,1,2,d.2,2022-02-09T17:32:09Z
WP-6,0,1,12,20,1,2022-02-09T17:32:05Z,10.2,1,2,d.3,2022-02-09T17:32:11Z
WP-6,0,1,12,20,2,2022-02-09T17:32:23Z,10.1,1,2,d.1,2022-02-09T17:32:27Z
WP-6,0,1,12,20,2,2022-02-09T17:32:23Z,10.1,1,2,d.2,2022-02-09T17:32:31Z
WP-6,0,1,12,20,1,2022-02-09T17:32:44Z,10,1,2,d.1,2022-02-09T17:32:47Z
WP-6,0,1,12,20,1,2022-02-09T17:32:44Z,10,1,2,d.2,2022-02-09T17:32:48Z
WP-6,0,1,12,20,1,2022-02-09T17:32:44Z,10,1,2,d.3,2022-02-09T17:32:50Z
WP-6,0,1,12,20,2,2022-02-09T17:33:08Z,10,1,2,d.1,2022-02-09T17:33:11Z
WP-6,0,1,12,20,2,2022-02-09T17:33:08Z,10,1,2,d.2,2022-02-09T17:33:14Z
WP-6,0,1,15,20,1,2022-02-09T17:34:49Z,9.7,1,2,d.1,2022-02-09T17:34:51Z
WP-8,0,3,3,20,1,2022-02-09T17:45:05Z,8.9,1,2,d.1,2022-02-09T17:45:10Z
WP-8,0,3,3,20,2,2022-02-09T17:45:26Z,10,1,2,d.1,2022-02-09T17:45:31Z
WP-8,0,3,3,20,1,2022-02-09T17:45:50Z,9.3,1,2,d.1,2022-02-09T17:45:55Z
WP-8,0,3,3,20,2,2022-02-09T17:46:10Z,9.2,1,2,d.1,2022-02-09T17:46:15Z
WP-8,0,3,3,20,1,2022-02-09T17:46:28Z,10,1,2,d.1,2022-02-09T17:46:32Z
WP-8,0,3,3,20,2,2022-02-09T17:46:48Z,10.6,1,2,d.1,2022-02-09T17:46:53Z
WP-8,0,3,5,20,1,2022-02-09T17:47:49Z,9.4,1,2,d.1,2022-02-09T17:47:54Z
WP-8,0,3,5,20,1,2022-02-09T17:47:49Z,9.4,1,2,d.2,2022-02-09T17:47:55Z
WP-8,0,3,5,20,2,2022-02-09T17:48:09Z,9.9,1,2,d.1,2022-02-09T17:48:13Z
WP-8,0,3,5,20,1,2022-02-09T17:48:28Z,9.6,1,2,d.1,2022-02-09T17:48:32Z
WP-8,0,3,5,20,1,2022-02-09T17:48:28Z,9.6,1,2,d.2,2022-02-09T17:48:33Z
WP-8,0,3,5,20,2,2022-02-09T17:48:50Z,10.3,1,2,d.1,2022-02-09T17:48:54Z
WP-8,0,3,5,20,2,2022-02-09T17:48:50Z,10.3,1,2,d.2,2022-02-09T17:48:55Z
WP-8,0,3,5,20,1,2022-02-09T17:49:10Z,9.8,1,2,d.1,2022-02-09T17:49:14Z
WP-8,0,3,5,20,1,2022-02-09T17:49:10Z,9.8,1,2,d.2,2022-02-09T17:49:15Z
WP-8,0,3,5,20,2,2022-02-09T17:49:31Z,9.9,1,2,d.1,2022-02-09T17:49:35Z
WP-8,0,3,5,20,2,2022-02-09T17:49:31Z,9.9,1,2,d.2,2022-02-09T17:49:36Z
WP-8,0,3,10,20,1,2022-02-09T17:52:08Z,9.2,1,2,d.1,2022-02-09T17:52:10Z
WP-8,0,3,10,20,1,2022-02-09T17:52:08Z,9.2,1,2,d.2,2022-02-09T17:52:11Z
WP-8,0,3,10,20,2,2022-02-09T17:52:36Z,9.1,1,2,d.1,2022-02-09T17:52:40Z
WP-8,0,3,10,20,2,2022-02-09T17:52:36Z,9.1,1,2,d.2,2022-02-09T17:52:41Z
WP-8,0,3,10,20,2,2022-02-09T17:52:36Z,9.1,1,2,d.3,2022-02-09T17:52:42Z
WP-8,0,3,10,20,1,2022-02-09T17:53:06Z,9.9,1,2,d.1,2022-02-09T17:53:09Z
WP-8,0,3,10,20,1,2022-02-09T17:53:06Z,9.9,1,2,d.2,2022-02-09T17:53:10Z
WP-8,0,3,10,20,1,2022-02-09T17:53:06Z,9.9,1,2,d.3,2022-02-09T17:53:11Z
WP-8,0,3,10,20,1,2022-02-09T17:53:06Z,9.9,1,2,d.4,2022-02-09T17:53:12Z
WP-8,0,3,10,20,2,2022-02-09T17:53:29Z,9.9,1,2,d.1,2022-02-09T17:53:33Z
WP-8,0,3,10,20,2,2022-02-09T17:53:29Z,9.9,1,2,d.2,2022-02-09T17:53:34Z
WP-8,0,3,10,20,2,2022-02-09T17:53:29Z,9.9,1,2,d.3,2022-02-09T17:53:35Z
WP-8,0,3,10,20,2,2022-02-09T17:53:29Z,9.9,1,2,d.4,2022-02-09T17:53:36Z
WP-8,0,3,10,20,1,2022-02-09T17:53:54Z,10.1,1,2,d.1,2022-02-09T17:53:57Z
WP-8,0,3,10,20,1,2022-02-09T17:53:54Z,10.1,1,2,d.2,2022-02-09T17:53:58Z
WP-8,0,3,10,20,1,2022-02-09T17:53:54Z,10.1,1,2,d.3,2022-02-09T17:53:59Z
WP-8,0,3,10,20,1,2022-02-09T17:53:54Z,10.1,1,2,d.4,2022-02-09T17:54:00Z
WP-8,0,3,10,20,2,2022-02-09T17:54:21Z,9.4,1,2,d.1,2022-02-09T17:54:24Z
WP-8,0,3,10,20,2,2022-02-09T17:54:21Z,9.4,1,2,d.2,2022-02-09T17:54:25Z
WP-8,0,3,10,20,2,2022-02-09T17:54:21Z,9.4,1,2,d.3,2022-02-09T17:54:26Z
WP-8,0,3,12,20,1,2022-02-09T17:54:50Z,10.3,1,2,d.1,2022-02-09T17:54:53Z
WP-8,0,3,12,20,1,2022-02-09T17:54:50Z,10.3,1,2,d.2,2022-02-09T17:54:54Z
WP-8,0,3,12,20,1,2022-02-09T17:54:50Z,10.3,1,2,d.3,2022-02-09T17:54:55Z
WP-8,0,3,12,20,1,2022-02-09T17:54:50Z,10.3,1,2,d.4,2022-02-09T17:54:56Z
WP-8,0,3,12,20,2,2022-02-09T17:55:11Z,9.5,1,2,d.1,2022-02-09T17:55:15Z
WP-8,0,3,12,20,2,2022-02-09T17:55:11Z,9.5,1,2,d.2,2022-02-09T17:55:16Z
WP-8,0,3,12,20,2,2022-02-09T17:55:11Z,9.5,1,2,d.3,2022-02-09T17:55:17Z
WP-8,0,3,12,20,1,2022-02-09T17:55:37Z,10.5,1,2,d.1,2022-02-09T17:55:41Z
WP-8,0,3,12,20,1,2022-02-09T17:55:37Z,10.5,1,2,d.2,2022-02-09T17:55:42Z
WP-8,0,3,12,20,1,2022-02-09T17:55:37Z,10.5,1,2,d.3,2022-02-09T17:55:43Z
WP-8,0,3,12,20,1,2022-02-09T17:55:37Z,10.5,1,2,d.4,2022-02-09T17:55:44Z
WP-8,0,3,12,20,2,2022-02-09T17:56:02Z,10.5,1,2,d.1,2022-02-09T17:56:05Z
WP-8,0,3,12,20,2,2022-02-09T17:56:02Z,10.5,1,2,d.2,2022-02-09T17:56:06Z
WP-8,0,3,12,20,2,2022-02-09T17:56:02Z,10.5,1,2,d.3,2022-02-09T17:56:07Z
WP-8,0,3,12,20,2,2022-02-09T17:56:02Z,10.5,1,2,d.4,2022-02-09T17:56:08Z
WP-8,0,3,12,20,1,2022-02-09T17:56:33Z,11.4,1,2,d.1,2022-02-09T17:56:37Z
WP-8,0,3,12,20,1,2022-02-09T17:56:33Z,11.4,1,2,d.2,2022-02-09T17:56:38Z
WP-8,0,3,12,20,1,2022-02-09T17:56:33Z,11.4,1,2,d.3,2022-02-09T17:56:39Z
WP-8,0,3,12,20,1,2022-02-09T17:56:33Z,11.4,1,2,d.4,2022-02-09T17:56:40Z
WP-8,0,3,12,20,1,2022-02-09T17:56:33Z,11.4,1,2,d.5,2022-02-09T17:56:41Z
WP-8,0,3,12,20,2,2022-02-09T17:56:59Z,9.5,1,2,d.1,2022-02-09T17:57:02Z
WP-8,0,3,12,20,2,2022-02-09T17:56:59Z,9.5,1,2,d.2,2022-02-09T17:57:03Z
WP-8,0,3,12,20,2,2022-02-09T17:56:59Z,9.5,1,2,d.3,2022-02-09T17:57:04Z
WP-8,0,3,12,20,2,2022-02-09T17:56:59Z,9.5,1,2,d.4,2022-02-09T17:57:05Z
WP-8,0,3,15,20,1,2022-02-09T17:57:38Z,10.7,1,2,d.1,2022-02-09T17:57:41Z
WP-8,0,3,15,20,1,2022-02-09T17:57:38Z,10.7,1,2,d.2,2022-02-09T17:57:42Z
WP-8,0,3,15,20,1,2022-02-09T17:57:38Z,10.7,1,2,d.3,2022-02-09T17:57:43Z
WP-8,0,3,15,20,1,2022-02-09T17:57:38Z,10.7,1,2,d.4,2022-02-09T17:57:44Z
WP-8,0,3,15,20,1,2022-02-09T17:57:38Z,10.7,1,2,d.5,2022-02-09T17:57:45Z
WP-8,0,3,15,20,2,2022-02-09T17:57:59Z,10,1,2,d.1,2022-02-09T17:58:02Z
WP-8,0,3,15,20,2,2022-02-09T17:57:59Z,10,1,2,d.2,2022-02-09T17:58:03Z
WP-8,0,3,15,20,2,2022-02-09T17:57:59Z,10,1,2,d.3,2022-02-09T17:58:04Z
WP-8,0,3,15,20,2,2022-02-09T17:57:59Z,10,1,2,d.4,2022-02-09T17:58:05Z
WP-8,0,3,15,20,2,2022-02-09T17:57:59Z,10,1,2,d.5,2022-02-09T17:58:06Z
WP-8,0,3,15,20,1,2022-02-09T17:58:26Z,9.8,1,2,d.1,2022-02-09T17:58:29Z
WP-8,0,3,15,20,1,2022-02-09T17:58:26Z,9.8,1,2,d.2,2022-02-09T17:58:30Z
WP-8,0,3,15,20,1,2022-02-09T17:58:26Z,9.8,1,2,d.3,2022-02-09T17:58:31Z
WP-8,0,3,15,20,1,2022-02-09T17:58:26Z,9.8,1,2,d.4,2022-02-09T17:58:32Z
WP-8,0,3,15,20,2,2022-02-09T17:58:48Z,10,1,2,d.1,2022-02-09T17:58:51Z
WP-8,0,3,15,20,2,2022-02-09T17:58:48Z,10,1,2,d.2,2022-02-09T17:58:52Z
WP-8,0,3,15,20,2,2022-02-09T17:58:48Z,10,1,2,d.3,2022-02-09T17:58:53Z
WP-8,0,3,15,20,2,2022-02-09T17:58:48Z,10,1,2,d.4,2022-02-09T17:58:54Z
WP-8,0,3,15,20,2,2022-02-09T17:58:48Z,10,1,2,d.5,2022-02-09T17:58:55Z
WP-8,0,3,15,20,1,2022-02-09T17:59:57Z,9.8,1,2,d.1,2022-02-09T18:00:00Z
WP-8,0,3,15,20,1,2022-02-09T17:59:57Z,9.8,1,2,d.2,2022-02-09T18:00:01Z
WP-8,0,3,15,20,1,2022-02-09T17:59:57Z,9.8,1,2,d.3,2022-02-09T18:00:02Z
WP-8,0,3,15,20,1,2022-02-09T17:59:57Z,9.8,1,2,d.4,2022-02-09T18:00:03Z
WP-8,0,3,15,20,1,2022-02-09T17:59:57Z,9.8,1,2,d.5,2022-02-09T18:00:04Z
WP-8,0,3,15,20,2,2022-02-09T18:00:22Z,9.7,1,2,d.1,2022-02-09T18:00:25Z
WP-8,0,3,15,20,2,2022-02-09T18:00:22Z,9.7,1,2,d.2,2022-02-09T18:00:26Z
WP-8,0,3,15,20,2,2022-02-09T18:00:22Z,9.7,1,2,d.3,2022-02-09T18:00:27Z
WP-8,0,3,15,20,2,2022-02-09T18:00:22Z,9.7,1,2,d.4,2022-02-09T18:00:28Z
WP-8,0,3,15,20,2,2022-02-09T18:00:22Z,9.7,1,2,d.5,2022-02-09T18:00:29Z
WP-8,0,3,20,20,1,2022-02-09T18:00:59Z,10.4,1,2,d.1,2022-02-09T18:01:01Z
WP-8,0,3,20,20,1,2022-02-09T18:00:59Z,10.4,1,2,d.2,2022-02-09T18:01:02Z
WP-8,0,3,20,20,1,2022-02-09T18:00:59Z,10.4,1,2,d.3,2022-02-09T18:01:03Z
WP-8,0,3,20,20,1,2022-02-09T18:00:59Z,10.4,1,2,d.4,2022-02-09T18:01:05Z
WP-8,0,3,20,20,1,2022-02-09T18:00:59Z,10.4,1,2,d.5,2022-02-09T18:01:06Z
WP-8,0,3,20,20,1,2022-02-09T18:00:59Z,10.4,1,2,d.6,2022-02-09T18:01:07Z
WP-8,0,3,20,20,2,2022-02-09T18:01:21Z,10.22,1,2,d.1,2022-02-09T18:01:24Z
WP-8,0,3,20,20,2,2022-02-09T18:01:21Z,10.22,1,2,d.2,2022-02-09T18:01:25Z
WP-8,0,3,20,20,2,2022-02-09T18:01:21Z,10.22,1,2,d.3,2022-02-09T18:01:26Z
WP-8,0,3,20,20,2,2022-02-09T18:01:21Z,10.22,1,2,d.4,2022-02-09T18:01:28Z
WP-8,0,3,20,20,2,2022-02-09T18:01:21Z,10.22,1,2,d.5,2022-02-09T18:01:29Z
WP-8,0,3,20,20,1,2022-02-09T18:02:41Z,10.6,1,2,d.1,2022-02-09T18:02:44Z
WP-8,0,3,20,20,1,2022-02-09T18:02:41Z,10.6,1,2,d.2,2022-02-09T18:02:45Z
WP-8,0,3,20,20,1,2022-02-09T18:02:41Z,10.6,1,2,d.3,2022-02-09T18:02:46Z
WP-8,0,3,20,20,1,2022-02-09T18:02:41Z,10.6,1,2,d.4,2022-02-09T18:02:48Z
WP-8,0,3,20,20,1,2022-02-09T18:02:41Z,10.6,1,2,d.5,2022-02-09T18:02:49Z
WP-8,0,3,20,20,1,2022-02-09T18:02:41Z,10.6,1,2,d.6,2022-02-09T18:02:50Z
WP-8,0,3,20,20,2,2022-02-09T18:02:08Z,10.22,1,2,d.1,2022-02-09T18:02:10Z
WP-8,0,3,20,20,2,2022-02-09T18:02:08Z,10.22,1,2,d.2,2022-02-09T18:02:11Z
WP-8,0,3,20,20,2,2022-02-09T18:02:08Z,10.22,1,2,d.3,2022-02-09T18:02:12Z
WP-8,0,3,20,20,2,2022-02-09T18:02:08Z,10.22,1,2,d.4,2022-02-09T18:02:14Z
WP-8,0,3,20,20,1,2022-02-09T18:02:28Z,9.8,1,2,d.1,2022-02-09T18:02:32Z
WP-8,0,3,20,20,1,2022-02-09T18:02:28Z,9.8,1,2,d.2,2022-02-09T18:02:33Z
WP-8,0,3,20,20,1,2022-02-09T18:02:28Z,9.8,1,2,d.3,2022-02-09T18:02:34Z
WP-8,0,3,20,20,1,2022-02-09T18:02:28Z,9.8,1,2,d.4,2022-02-09T18:02:36Z
WP-8,0,3,20,20,1,2022-02-09T18:02:28Z,9.8,1,2,d.5,2022-02-09T18:02:37Z
WP-8,0,3,20,20,2,2022-02-09T18:02:59Z,9.7,1,2,d.1,2022-02-09T18:03:02Z
WP-8,0,3,20,20,2,2022-02-09T18:02:59Z,9.7,1,2,d.2,2022-02-09T18:03:03Z
WP-8,0,3,20,20,2,2022-02-09T18:02:59Z,9.7,1,2,d.3,2022-02-09T18:03:04Z
WP-8,0,3,20,20,2,2022-02-09T18:02:59Z,9.7,1,2,d.4,2022-02-09T18:03:06Z
WP-8,0,3,20,20,2,2022-02-09T18:02:59Z,9.7,1,2,d.5,2022-02-09T18:03:07Z
WP-8,0,3,30,20,1,2022-02-09T16:57:29Z,9.8,1,2,d.1,2022-02-09T16:57:32Z
WP-8,0,3,30,20,1,2022-02-09T16:57:29Z,9.8,1,2,d.2,2022-02-09T16:57:33Z
WP-8,0,3,30,20,1,2022-02-09T16:57:29Z,9.8,1,2,d.3,2022-02-09T16:57:34Z
WP-8,0,3,30,20,1,2022-02-09T16:57:29Z,9.8,1,2,d.4,2022-02-09T16:57:37Z
WP-8,0,3,30,20,1,2022-02-09T16:57:29Z,9.8,1,2,d.5,2022-02-09T16:57:38Z
WP-8,0,3,30,20,2,2022-02-09T16:57:51Z,10.8,1,2,d.1,2022-02-09T16:57:53Z
WP-8,0,3,30,20,2,2022-02-09T16:57:51Z,10.8,1,2,d.2,2022-02-09T16:57:54Z
WP-8,0,3,30,20,2,2022-02-09T16:57:51Z,10.8,1,2,d.3,2022-02-09T16:57:55Z
WP-8,0,3,30,20,2,2022-02-09T16:57:51Z,10.8,1,2,d.4,2022-02-09T16:57:58Z
WP-8,0,3,30,20,2,2022-02-09T16:57:51Z,10.8,1,2,d.5,2022-02-09T16:57:59Z
WP-8,0,3,30,20,2,2022-02-09T16:57:51Z,10.8,1,2,d.6,2022-02-09T16:58:00Z
WP-8,0,3,30,20,1,2022-02-09T16:58:13Z,9.9,1,2,d.1,2022-02-09T16:58:16Z
WP-8,0,3,30,20,1,2022-02-09T16:58:13Z,9.9,1,2,d.2,2022-02-09T16:58:17Z
WP-8,0,3,30,20,1,2022-02-09T16:58:13Z,9.9,1,2,d.3,2022-02-09T16:58:18Z
WP-8,0,3,30,20,1,2022-02-09T16:58:13Z,9.9,1,2,d.4,2022-02-09T16:58:21Z
WP-8,0,3,30,20,1,2022-02-09T16:58:13Z,9.9,1,2,d.5,2022-02-09T16:58:22Z
WP-8,0,3,30,20,2,2022-02-09T16:58:33Z,10.2,1,2,d.1,2022-02-09T16:58:35Z
WP-8,0,3,30,20,2,2022-02-09T16:58:33Z,10.2,1,2,d.2,2022-02-09T16:58:36Z
WP-8,0,3,30,20,2,2022-02-09T16:58:33Z,10.2,1,2,d.3,2022-02-09T16:58:38Z
WP-8,0,3,30,20,2,2022-02-09T16:58:33Z,10.2,1,2,d.4,2022-02-09T16:58:40Z
WP-8,0,3,30,20,2,2022-02-09T16:58:33Z,10.2,1,2,d.5,2022-02-09T16:58:41Z
WP-8,0,3,30,20,2,2022-02-09T16:58:33Z,10.2,1,2,d.6,2022-02-09T16:58:42Z
WP-8,0,3,30,20,1,2022-02-09T16:58:53Z,9.9,1,2,d.1,2022-02-09T16:58:56Z
WP-8,0,3,30,20,1,2022-02-09T16:58:53Z,9.9,1,2,d.2,2022-02-09T16:58:57Z
WP-8,0,3,30,20,1,2022-02-09T16:58:53Z,9.9,1,2,d.3,2022-02-09T16:59:00Z
WP-8,0,3,30,20,1,2022-02-09T16:58:53Z,9.9,1,2,d.4,2022-02-09T16:59:01Z
WP-8,0,3,30,20,1,2022-02-09T16:58:53Z,9.9,1,2,d.5,2022-02-09T16:59:02Z
WP-8,0,3,30,20,2,2022-02-09T16:59:14Z,9.8,1,2,d.1,2022-02-09T16:59:16Z
WP-8,0,3,30,20,2,2022-02-09T16:59:14Z,9.8,1,2,d.2,2022-02-09T16:59:17Z
WP-8,0,3,30,20,2,2022-02-09T16:59:14Z,9.8,1,2,d.3,2022-02-09T16:59:21Z
WP-8,0,3,30,20,2,2022-02-09T16:59:14Z,9.8,1,2,d.4,2022-02-09T16:59:22Z
WP-8,0,3,30,20,2,2022-02-09T16:59:14Z,9.8,1,2,d.5,2022-02-09T16:59:23Z
WP-1,0,2,3,20,1,2022-02-23T19:11:34Z,9.7,1,2,d.1,2022-02-23T19:11:39Z
WP-1,0,2,3,20,2,2022-02-23T19:11:59Z,10.3,1,2,d.1,2022-02-23T19:12:05Z
WP-1,0,2,3,20,1,2022-02-23T19:12:20Z,9.9,1,2,d.1,2022-02-23T19:12:25Z
WP-1,0,2,3,20,2,2022-02-23T19:12:41Z,9.7,1,2,d.1,2022-02-23T19:12:46Z
WP-1,0,2,3,20,1,2022-02-23T19:13:04Z,10.7,1,2,d.1,2022-02-23T19:13:09Z
WP-1,0,2,3,20,2,2022-02-23T19:13:28Z,10.6,1,2,d.1,2022-02-23T19:13:33Z
WP-1,0,2,5,20,1,2022-02-23T19:13:19Z,10,1,2,d.1,2022-02-23T19:13:23Z
WP-1,0,2,5,20,1,2022-02-23T19:13:19Z,10,1,2,d.2,2022-02-23T19:13:24Z
WP-1,0,2,5,20,2,2022-02-23T19:13:45Z,10,1,2,d.1,2022-02-23T19:13:49Z
WP-1,0,2,5,20,2,2022-02-23T19:13:45Z,10,1,2,d.2,2022-02-23T19:13:50Z
WP-1,0,2,5,20,1,2022-02-23T19:15:08Z,9.1,1,2,d.1,2022-02-23T19:15:12Z
WP-1,0,2,5,20,1,2022-02-23T19:15:08Z,9.1,1,2,d.2,2022-02-23T19:15:13Z
WP-1,0,2,5,20,2,2022-02-23T19:15:32Z,9.7,1,2,d.1,2022-02-23T19:15:36Z
WP-1,0,2,5,20,2,2022-02-23T19:15:32Z,9.7,1,2,d.2,2022-02-23T19:15:37Z
WP-1,0,2,5,20,1,2022-02-23T19:15:58Z,9.4,1,2,d.1,2022-02-23T19:16:02Z
WP-1,0,2,5,20,1,2022-02-23T19:15:58Z,9.4,1,2,d.2,2022-02-23T19:16:03Z
WP-1,0,2,5,20,2,2022-02-23T19:16:22Z,10,1,2,d.1,2022-02-23T19:16:26Z
WP-1,0,2,5,20,2,2022-02-23T19:16:22Z,10,1,2,d.2,2022-02-23T19:16:27Z
WP-1,0,2,10,20,1,2022-02-23T19:17:22Z,10.4,1,2,d.1,2022-02-23T19:17:25Z
WP-1,0,2,10,20,1,2022-02-23T19:17:22Z,10.4,1,2,d.2,2022-02-23T19:17:26Z
WP-1,0,2,10,20,1,2022-02-23T19:17:22Z,10.4,1,2,d.3,2022-02-23T19:17:27Z
WP-1,0,2,10,20,1,2022-02-23T19:17:22Z,10.4,1,2,d.4,2022-02-23T19:17:28Z
WP-1,0,2,10,20,2,2022-02-23T19:17:45Z,10.4,1,2,d.1,2022-02-23T19:17:49Z
WP-1,0,2,10,20,2,2022-02-23T19:17:45Z,10.4,1,2,d.2,2022-02-23T19:17:50Z
WP-1,0,2,10,20,2,2022-02-23T19:17:45Z,10.4,1,2,d.3,2022-02-23T19:17:52Z
WP-1,0,2,10,20,2,2022-02-23T19:17:45Z,10.4,1,2,d.4,2022-02-23T19:17:52Z
WP-1,0,2,10,20,1,2022-02-23T19:18:10Z,9.8,1,2,d.1,2022-02-23T19:18:13Z
WP-1,0,2,10,20,1,2022-02-23T19:18:10Z,9.8,1,2,d.2,2022-02-23T19:18:14Z
WP-1,0,2,10,20,1,2022-02-23T19:18:10Z,9.8,1,2,d.3,2022-02-23T19:18:15Z
WP-1,0,2,10,20,1,2022-02-23T19:18:10Z,9.8,1,2,d.4,2022-02-23T19:18:16Z
WP-1,0,2,10,20,2,2022-02-23T19:18:31Z,11.5,1,2,d.1,2022-02-23T19:18:35Z
WP-1,0,2,10,20,2,2022-02-23T19:18:31Z,11.5,1,2,d.2,2022-02-23T19:18:36Z
WP-1,0,2,10,20,2,2022-02-23T19:18:31Z,11.5,1,2,d.3,2022-02-23T19:18:37Z
WP-1,0,2,10,20,2,2022-02-23T19:18:31Z,11.5,1,2,d.4,2022-02-23T19:18:38Z
WP-1,0,2,10,20,1,2022-02-23T19:19:06Z,9.7,1,2,d.1,2022-02-23T19:19:10Z
WP-1,0,2,10,20,1,2022-02-23T19:19:06Z,9.7,1,2,d.2,2022-02-23T19:19:11Z
WP-1,0,2,10,20,1,2022-02-23T19:19:06Z,9.7,1,2,d.3,2022-02-23T19:19:12Z
WP-1,0,2,10,20,2,2022-02-23T19:19:42Z,10,1,2,d.1,2022-02-23T19:19:45Z
WP-1,0,2,10,20,2,2022-02-23T19:19:42Z,10,1,2,d.2,2022-02-23T19:19:46Z
WP-1,0,2,10,20,2,2022-02-23T19:19:42Z,10,1,2,d.3,2022-02-23T19:19:47Z
WP-1,0,2,10,20,2,2022-02-23T19:19:42Z,10,1,2,d.4,2022-02-23T19:19:48Z
WP-1,0,2,12,20,1,2022-02-23T19:21:25Z,9.7,1,2,d.1,2022-02-23T19:21:28Z
WP-1,0,2,12,20,1,2022-02-23T19:21:25Z,9.7,1,2,d.2,2022-02-23T19:21:29Z
WP-1,0,2,12,20,1,2022-02-23T19:21:25Z,9.7,1,2,d.3,2022-02-23T19:21:30Z
WP-1,0,2,12,20,1,2022-02-23T19:21:25Z,9.7,1,2,d.4,2022-02-23T19:21:31Z
WP-1,0,2,12,20,1,2022-02-23T19:21:25Z,9.7,1,2,d.5,2022-02-23T19:21:32Z
WP-1,0,2,12,20,2,2022-02-23T19:21:52Z,9.9,1,2,d.1,2022-02-23T19:21:55Z
WP-1,0,2,12,20,2,2022-02-23T19:21:52Z,9.9,1,2,d.2,2022-02-23T19:21:56Z
WP-1,0,2,12,20,2,2022-02-23T19:21:52Z,9.9,1,2,d.3,2022-02-23T19:21:57Z
WP-1,0,2,12,20,2,2022-02-23T19:21:52Z,9.9,1,2,d.4,2022-02-23T19:21:59Z
WP-1,0,2,12,20,1,2022-02-23T19:22:18Z,10.2,1,2,d.1,2022-02-23T19:22:21Z
WP-1,0,2,12,20,1,2022-02-23T19:22:18Z,10.2,1,2,d.2,2022-02-23T19:22:22Z
WP-1,0,2,12,20,1,2022-02-23T19:22:18Z,10.2,1,2,d.3,2022-02-23T19:22:24Z
WP-1,0,2,12,20,2,2022-02-23T19:22:42Z,12.1,1,2,d.1,2022-02-23T19:22:45Z
WP-1,0,2,12,20,2,2022-02-23T19:22:42Z,12.1,1,2,d.2,2022-02-23T19:22:46Z
WP-1,0,2,12,20,2,2022-02-23T19:22:42Z,12.1,1,2,d.3,2022-02-23T19:22:47Z
WP-1,0,2,12,20,2,2022-02-23T19:22:42Z,12.1,1,2,d.4,2022-02-23T19:22:48Z
WP-1,0,2,12,20,2,2022-02-23T19:22:42Z,12.1,1,2,d.5,2022-02-23T19:22:49Z
WP-1,0,2,12,20,1,2022-02-23T19:23:16Z,9.9,1,2,d.1,2022-02-23T19:23:19Z
WP-1,0,2,12,20,1,2022-02-23T19:23:16Z,9.9,1,2,d.2,2022-02-23T19:23:20Z
WP-1,0,2,12,20,1,2022-02-23T19:23:16Z,9.9,1,2,d.3,2022-02-23T19:23:22Z
WP-1,0,2,12,20,1,2022-02-23T19:23:16Z,9.9,1,2,d.4,2022-02-23T19:23:23Z
WP-1,0,2,12,20,2,2022-02-23T19:23:42Z,10.2,1,2,d.1,2022-02-23T19:23:45Z
