unique_id,detection_datetime,seconds_in,run_dist,x_distance,velocity,grid_dist,detection,brand,cover,canopy,shrub,temp
RM-16-6,2022-03-30T14:30:46Z,12,20,12,2,10,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:31:33Z,0,20,15,2,-10,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:31:34Z,1,20,15,2,-8,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:31:35Z,2,20,15,2,-7,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:31:36Z,3,20,15,2,-5,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:31:38Z,5,20,15,2,-2,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:31:40Z,7,20,15,2,2,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:31:42Z,9,20,15,2,5,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:31:43Z,10,20,15,2,7,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:31:44Z,11,20,15,2,8,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:31:45Z,12,20,15,2,10,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:31:55Z,0,20,15,2,-10,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:31:56Z,1,20,15,2,-8,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:31:58Z,3,20,15,2,-5,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:31:59Z,4,20,15,2,-3,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:32:01Z,6,20,15,2,0,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:32:03Z,8,20,15,2,3,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:32:04Z,9,20,15,2,5,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:32:05Z,10,20,15,2,7,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:32:06Z,11,20,15,2,8,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:32:07Z,12,20,15,2,10,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:32:13Z,0,20,15,2,-10,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:32:14Z,1,20,15,2,-8,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:32:15Z,2,20,15,2,-6,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:32:17Z,4,20,15,2,-3,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:32:19Z,6,20,15,2,1,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:32:21Z,8,20,15,2,5,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:32:23Z,10,20,15,2,8,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:32:24Z,11,20,15,2,10,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:32:36Z,0,20,15,2,-10,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:32:37Z,1,20,15,2,-8,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:32:39Z,3,20,15,2,-5,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:32:40Z,4,20,15,2,-3,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:32:41Z,5,20,15,2,-2,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:32:42Z,6,20,15,2,0,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:32:43Z,7,20,15,2,2,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:32:44Z,8,20,15,2,3,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:32:45Z,9,20,15,2,5,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:32:46Z,10,20,15,2,7,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:32:47Z,11,20,15,2,8,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:32:48Z,12,20,15,2,10,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:33:03Z,0,20,20,2,-10,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:33:04Z,1,20,20,2,-8,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:33:05Z,2,20,20,2,-6,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:33:06Z,3,20,20,2,-4,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:33:08Z,5,20,20,2,0,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:33:10Z,7,20,20,2,4,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:33:12Z,9,20,20,2,8,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:33:13Z,10,20,20,2,10,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:33:22Z,0,20,20,2,-10,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:33:23Z,1,20,20,2,-8,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:33:24Z,2,20,20,2,-6,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:33:25Z,3,20,20,2,-5,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:33:26Z,4,20,20,2,-3,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:33:27Z,5,20,20,2,-1,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:33:29Z,7,20,20,2,3,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:33:31Z,9,20,20,2,6,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:33:32Z,10,20,20,2,8,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:33:33Z,11,20,20,2,10,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:34:04Z,0,20,20,2,-10,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:34:05Z,1,20,20,2,-8,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:34:07Z,3,20,20,2,-5,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:34:08Z,4,20,20,2,-3,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:34:10Z,6,20,20,2,1,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:34:12Z,8,20,20,2,5,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:34:13Z,9,20,20,2,6,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:34:14Z,10,20,20,2,8,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:34:15Z,11,20,20,2,10,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:34:24Z,0,20,20,2,-10,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:34:25Z,1,20,20,2,-8,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:34:27Z,3,20,20,2,-5,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:34:29Z,5,20,20,2,-1,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:34:30Z,6,20,20,2,1,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:34:31Z,7,20,20,2,3,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:34:32Z,8,20,20,2,5,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:34:33Z,9,20,20,2,6,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:34:34Z,10,20,20,2,8,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:34:35Z,11,20,20,2,10,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:34:43Z,0,20,20,2,-10,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:34:44Z,1,20,20,2,-8,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:34:45Z,2,20,20,2,-6,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:34:46Z,3,20,20,2,-5,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:34:47Z,4,20,20,2,-3,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:34:48Z,5,20,20,2,-1,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:34:49Z,6,20,20,2,1,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:34:51Z,8,20,20,2,5,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:34:53Z,10,20,20,2,8,0,cudde,88.89,79,30,0
RM-16-6,2022-03-30T14:34:54Z,11,20,20,2,10,0,cudde,88.89,79,30,0
RM-16-1,2022-03-30T14:56:27Z,0,20,3,2,-10,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:56:28Z,1,20,3,2,-8,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:56:29Z,2,20,3,2,-6,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:56:30Z,3,20,3,2,-4,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:56:32Z,5,20,3,2,0,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:56:33Z,6,20,3,2,2,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:56:34Z,7,20,3,2,4,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:56:35Z,8,20,3,2,6,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:56:36Z,9,20,3,2,8,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:56:37Z,10,20,3,2,10,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:56:47Z,0,20,3,2,-10,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:56:48Z,1,20,3,2,-8,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:56:49Z,2,20,3,2,-6,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:56:50Z,3,20,3,2,-4,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:56:51Z,4,20,3,2,-2,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:56:53Z,6,20,3,2,2,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:56:54Z,7,20,3,2,4,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:56:55Z,8,20,3,2,6,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:56:56Z,9,20,3,2,8,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:56:57Z,10,20,3,2,10,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:57:07Z,0,20,3,2,-10,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:57:08Z,1,20,3,2,-8,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:57:09Z,2,20,3,2,-6,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:57:10Z,3,20,3,2,-5,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:57:11Z,4,20,3,2,-3,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:57:13Z,6,20,3,2,1,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:57:14Z,7,20,3,2,3,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:57:15Z,8,20,3,2,5,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:57:16Z,9,20,3,2,6,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:57:17Z,10,20,3,2,8,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:57:18Z,11,20,3,2,10,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:57:27Z,0,20,3,2,-10,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:57:28Z,1,20,3,2,-8,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:57:29Z,2,20,3,2,-6,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:57:30Z,3,20,3,2,-5,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:57:31Z,4,20,3,2,-3,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:57:33Z,6,20,3,2,1,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:57:34Z,7,20,3,2,3,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:57:35Z,8,20,3,2,5,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:57:36Z,9,20,3,2,6,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:57:37Z,10,20,3,2,8,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:57:38Z,11,20,3,2,10,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:57:47Z,0,20,3,2,-10,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:57:48Z,1,20,3,2,-8,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:57:49Z,2,20,3,2,-6,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:57:50Z,3,20,3,2,-5,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:57:52Z,5,20,3,2,-1,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:57:53Z,6,20,3,2,1,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:57:54Z,7,20,3,2,3,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:57:55Z,8,20,3,2,5,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:57:56Z,9,20,3,2,6,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:57:57Z,10,20,3,2,8,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:57:58Z,11,20,3,2,10,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:58:07Z,0,20,3,2,-10,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:58:08Z,1,20,3,2,-8,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:58:09Z,2,20,3,2,-6,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:58:10Z,3,20,3,2,-4,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:58:11Z,4,20,3,2,-2,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:58:13Z,6,20,3,2,2,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:58:14Z,7,20,3,2,4,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:58:15Z,8,20,3,2,6,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:58:16Z,9,20,3,2,8,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:58:17Z,10,20,3,2,10,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:58:27Z,0,20,5,2,-10,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:58:28Z,1,20,5,2,-8,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:58:29Z,2,20,5,2,-6,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:58:30Z,3,20,5,2,-5,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:58:31Z,4,20,5,2,-3,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:58:33Z,6,20,5,2,1,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:58:35Z,8,20,5,2,5,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:58:36Z,9,20,5,2,6,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:58:37Z,10,20,5,2,8,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:58:38Z,11,20,5,2,10,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:58:47Z,0,20,5,2,-10,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:58:48Z,1,20,5,2,-8,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:58:49Z,2,20,5,2,-6,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:58:50Z,3,20,5,2,-5,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:58:52Z,5,20,5,2,-1,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:58:53Z,6,20,5,2,1,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:58:55Z,8,20,5,2,5,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:58:56Z,9,20,5,2,6,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:58:57Z,10,20,5,2,8,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:58:58Z,11,20,5,2,10,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:59:07Z,0,20,5,2,-10,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:59:08Z,1,20,5,2,-8,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:59:09Z,2,20,5,2,-6,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:59:10Z,3,20,5,2,-5,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:59:11Z,4,20,5,2,-3,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:59:13Z,6,20,5,2,1,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:59:15Z,8,20,5,2,5,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:59:16Z,9,20,5,2,6,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:59:17Z,10,20,5,2,8,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:59:18Z,11,20,5,2,10,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:59:47Z,0,20,5,2,-10,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:59:48Z,1,20,5,2,-8,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:59:49Z,2,20,5,2,-6,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:59:50Z,3,20,5,2,-5,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:59:51Z,4,20,5,2,-3,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:59:53Z,6,20,5,2,1,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:59:55Z,8,20,5,2,5,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:59:56Z,9,20,5,2,6,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:59:57Z,10,20,5,2,8,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T14:59:58Z,11,20,5,2,10,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:00:07Z,0,20,5,2,-10,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:00:08Z,1,20,5,2,-8,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:00:09Z,2,20,5,2,-6,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:00:10Z,3,20,5,2,-5,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:00:11Z,4,20,5,2,-3,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:00:13Z,6,20,5,2,1,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:00:14Z,7,20,5,2,3,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:00:15Z,8,20,5,2,5,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:00:16Z,9,20,5,2,6,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:00:17Z,10,20,5,2,8,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:00:18Z,11,20,5,2,10,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:00:29Z,0,20,10,2,-10,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:00:30Z,1,20,10,2,-8,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:00:32Z,3,20,10,2,-5,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:00:34Z,5,20,10,2,-1,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:00:35Z,6,20,10,2,1,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:00:36Z,7,20,10,2,3,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:00:37Z,8,20,10,2,5,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:00:38Z,9,20,10,2,6,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:00:39Z,10,20,10,2,8,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:00:40Z,11,20,10,2,10,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:00:47Z,0,20,10,2,-10,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:00:48Z,1,20,10,2,-8,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:00:49Z,2,20,10,2,-6,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:00:50Z,3,20,10,2,-5,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:00:52Z,5,20,10,2,-1,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:00:54Z,7,20,10,2,3,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:00:55Z,8,20,10,2,5,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:00:56Z,9,20,10,2,6,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:00:57Z,10,20,10,2,8,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:00:58Z,11,20,10,2,10,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:01:07Z,0,20,10,2,-10,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:01:08Z,1,20,10,2,-8,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:01:09Z,2,20,10,2,-6,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:01:10Z,3,20,10,2,-5,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:01:12Z,5,20,10,2,-1,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:01:14Z,7,20,10,2,3,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:01:15Z,8,20,10,2,5,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:01:16Z,9,20,10,2,6,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:01:17Z,10,20,10,2,8,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:01:18Z,11,20,10,2,10,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:01:27Z,0,20,10,2,-10,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:01:28Z,1,20,10,2,-8,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:01:29Z,2,20,10,2,-6,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:01:30Z,3,20,10,2,-5,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:01:32Z,5,20,10,2,-1,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:01:33Z,6,20,10,2,1,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:01:35Z,8,20,10,2,5,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:01:36Z,9,20,10,2,6,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:01:37Z,10,20,10,2,8,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:01:38Z,11,20,10,2,10,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:01:47Z,0,20,10,2,-10,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:01:48Z,1,20,10,2,-8,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:01:49Z,2,20,10,2,-6,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:01:50Z,3,20,10,2,-5,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:01:52Z,5,20,10,2,-1,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:01:54Z,7,20,10,2,3,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:01:55Z,8,20,10,2,5,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:01:56Z,9,20,10,2,6,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:01:57Z,10,20,10,2,8,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:01:58Z,11,20,10,2,10,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:02:07Z,0,20,10,2,-10,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:02:08Z,1,20,10,2,-8,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:02:09Z,2,20,10,2,-6,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:02:10Z,3,20,10,2,-5,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:02:12Z,5,20,10,2,-1,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:02:14Z,7,20,10,2,3,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:02:15Z,8,20,10,2,5,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:02:16Z,9,20,10,2,6,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:02:17Z,10,20,10,2,8,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:02:18Z,11,20,10,2,10,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:02:39Z,0,20,12,2,-10,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:02:40Z,1,20,12,2,-8,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:02:42Z,3,20,12,2,-5,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:02:44Z,5,20,12,2,-1,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:02:46Z,7,20,12,2,3,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:02:47Z,8,20,12,2,5,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:02:48Z,9,20,12,2,6,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:02:49Z,10,20,12,2,8,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:02:50Z,11,20,12,2,10,0,cudde,68.06,49.5,18.5,0
RM-16-1,2022-03-30T15:02:57Z,0,20,12,2,-10,0,cudde,68.06,49.5,18.5,0
