unique_id,detection.x,detection_datetime,seconds_in,x_distance,duration,velocity,grid_dist,tod,sensitivity,num_photos
S12141910,1,2022-08-05T01:35:26Z,6,5,10,2,12,0,3,2
S12141910,1,2022-08-05T01:35:41Z,5,5,10,2,10,0,3,2
S12141910,1,2022-08-05T01:35:42Z,6,5,10,2,12,0,3,2
S12141910,1,2022-08-05T01:35:43Z,7,5,10,2,14,0,3,2
S12141910,1,2022-08-05T01:36:06Z,6,5,10,2,12,0,3,2
S12141910,1,2022-08-05T01:36:07Z,7,5,10,2,14,0,3,2
S12141910,1,2022-08-05T01:36:23Z,6,5,10,2,12,0,3,2
S12141910,1,2022-08-05T01:36:24Z,7,5,10,2,14,0,3,2
S12141910,1,2022-08-05T01:36:39Z,5,5,9,2.2222222222222223,11.11111111111111,0,3,2
S12141910,1,2022-08-05T01:36:40Z,6,5,9,2.2222222222222223,13.333333333333334,0,3,2
S12141910,1,2022-08-05T01:36:56Z,6,5,10,2,12,0,3,2
S12141910,1,2022-08-05T01:36:57Z,7,5,10,2,14,0,3,2
S12141910,1,2022-08-05T01:37:18Z,6,10,10,2,12,0,3,2
S12141910,1,2022-08-05T01:37:19Z,7,10,10,2,14,0,3,2
S12141910,1,2022-08-05T01:37:34Z,6,10,10,2,12,0,3,2
S12141910,1,2022-08-05T01:37:35Z,7,10,10,2,14,0,3,2
S12141910,1,2022-08-05T01:37:36Z,8,10,10,2,16,0,3,2
S12141910,1,2022-08-05T01:37:50Z,5,10,10,2,10,0,3,2
S12141910,1,2022-08-05T01:37:51Z,6,10,10,2,12,0,3,2
S12141910,1,2022-08-05T01:37:52Z,7,10,10,2,14,0,3,2
S12141910,1,2022-08-05T01:38:08Z,6,10,10,2,12,0,3,2
S12141910,1,2022-08-05T01:38:09Z,7,10,10,2,14,0,3,2
S12141910,1,2022-08-05T01:38:24Z,6,10,10,2,12,0,3,2
S12141910,1,2022-08-05T01:38:25Z,7,10,10,2,14,0,3,2
S12141910,1,2022-08-05T01:38:26Z,8,10,10,2,16,0,3,2
S12141910,1,2022-08-05T01:39:00Z,6,12,10,2,12,0,3,2
S12141910,1,2022-08-05T01:39:01Z,7,12,10,2,14,0,3,2
S12141910,1,2022-08-05T01:39:02Z,8,12,10,2,16,0,3,2
S12141910,1,2022-08-05T01:39:17Z,7,12,10,2,14,0,3,2
S12141910,1,2022-08-05T01:39:18Z,8,12,10,2,16,0,3,2
S12141910,1,2022-08-05T01:39:34Z,6,12,10,2,12,0,3,2
S12141910,1,2022-08-05T01:39:35Z,7,12,10,2,14,0,3,2
S12141910,1,2022-08-05T01:39:54Z,4,12,10,2,8,0,3,2
S12141910,1,2022-08-05T01:39:55Z,5,12,10,2,10,0,3,2
S12141910,1,2022-08-05T01:40:12Z,6,12,10,2,12,0,3,2
S12141910,1,2022-08-05T01:40:13Z,7,12,10,2,14,0,3,2
S12141910,1,2022-08-05T01:40:29Z,6,12,10,2,12,0,3,2
S12141910,1,2022-08-05T01:40:30Z,7,12,10,2,14,0,3,2
S12141910,1,2022-08-05T01:40:49Z,6,15,10,2,12,0,3,2
S12141910,1,2022-08-05T01:40:50Z,7,15,10,2,14,0,3,2
S12141910,1,2022-08-05T01:41:05Z,6,15,9,2.2222222222222223,13.333333333333334,0,3,2
S12141910,1,2022-08-05T01:41:06Z,7,15,9,2.2222222222222223,15.555555555555557,0,3,2
S12141910,1,2022-08-05T01:41:22Z,6,15,10,2,12,0,3,2
S12141910,1,2022-08-05T01:41:55Z,6,15,10,2,12,0,3,2
S12141910,1,2022-08-05T01:41:56Z,7,15,10,2,14,0,3,2
S12141910,1,2022-08-05T01:42:11Z,6,15,10,2,12,0,3,2
S12141910,1,2022-08-05T01:42:12Z,7,15,10,2,14,0,3,2
S11132983,1,2022-08-05T01:13:40Z,7,3,13,1.5384615384615385,10.76923076923077,0,3,2
S11132983,1,2022-08-05T01:13:41Z,8,3,13,1.5384615384615385,12.307692307692308,0,3,2
