"","unique_id","detection.x","detection_datetime","seconds_in","x_distance","duration","velocity","grid_dist","tod","sensitivity","num_photos","seconds_since"
"5548","S11133153","0","2022-02-09T18:38:25Z",6,12,8,2,5,"1","4","2","1"
"5549","S11133153","0","2022-02-09T18:38:26Z",7,12,8,2,8,"1","4","2","1"
"5550","S11133153","0","2022-02-09T18:38:27Z",8,12,8,2,10,"1","4","2","0"
"5551","S11133153","0","2022-02-09T18:38:44Z",0,12,9,2,-10,"1","4","2","0"
"5552","S11133153","0","2022-02-09T18:38:45Z",1,12,9,2,-8,"1","4","2","0"
"5553","S11133153","0","2022-02-09T18:38:46Z",2,12,9,2,-6,"1","4","2","0"
"5554","S11133153","0","2022-02-09T18:38:47Z",3,12,9,2,-3,"1","4","2","0"
"5555","S11133153","0","2022-02-09T18:38:48Z",4,12,9,2,-1,"1","4","2","0"
"5556","S11133153","1","2022-02-09T18:38:49Z",5,12,9,2,1,"1","4","2","0"
"5557","S11133153","1","2022-02-09T18:38:50Z",6,12,9,2,3,"1","4","2","1"
"5558","S11133153","1","2022-02-09T18:38:51Z",7,12,9,2,6,"1","4","2","1"
"5559","S11133153","0","2022-02-09T18:38:52Z",8,12,9,2,8,"1","4","2","1"
"5560","S11133153","0","2022-02-09T18:38:53Z",9,12,9,2,10,"1","4","2","1"
"5561","S11133153","0","2022-02-09T18:39:09Z",0,12,10,2,-10,"1","4","2","0"
"5562","S11133153","0","2022-02-09T18:39:10Z",1,12,10,2,-8,"1","4","2","0"
"5563","S11133153","0","2022-02-09T18:39:11Z",2,12,10,2,-6,"1","4","2","0"
"5564","S11133153","0","2022-02-09T18:39:12Z",3,12,10,2,-4,"1","4","2","0"
"5565","S11133153","1","2022-02-09T18:39:13Z",4,12,10,2,-2,"1","4","2","0"
"5566","S11133153","1","2022-02-09T18:39:14Z",5,12,10,2,0,"1","4","2","1"
"5567","S11133153","1","2022-02-09T18:39:15Z",6,12,10,2,2,"1","4","2","1"
"5568","S11133153","1","2022-02-09T18:39:16Z",7,12,10,2,4,"1","4","2","1"
"5569","S11133153","0","2022-02-09T18:39:17Z",8,12,10,2,6,"1","4","2","1"
"5570","S11133153","0","2022-02-09T18:39:18Z",9,12,10,2,8,"1","4","2","1"
"5571","S11133153","0","2022-02-09T18:39:19Z",10,12,10,2,10,"1","4","2","0"
"5572","S11133153","0","2022-02-09T18:39:59Z",0,12,8,2,-10,"1","4","2","0"
"5573","S11133153","0","2022-02-09T18:40:00Z",1,12,8,2,-8,"1","4","2","0"
"5574","S11133153","0","2022-02-09T18:40:01Z",2,12,8,2,-5,"1","4","2","0"
"5575","S11133153","0","2022-02-09T18:40:02Z",3,12,8,2,-2,"1","4","2","0"
"5576","S11133153","1","2022-02-09T18:40:03Z",4,12,8,2,0,"1","4","2","0"
"5577","S11133153","1","2022-02-09T18:40:04Z",5,12,8,2,2,"1","4","2","1"
"5578","S11133153","1","2022-02-09T18:40:05Z",6,12,8,2,5,"1","4","2","1"
"5579","S11133153","0","2022-02-09T18:40:06Z",7,12,8,2,8,"1","4","2","1"
"5580","S11133153","0","2022-02-09T18:40:07Z",8,12,8,2,10,"1","4","2","1"
"5581","S11133153","0","2022-02-09T18:40:24Z",0,12,9,2,-10,"1","4","2","0"
"5582","S11133153","0","2022-02-09T18:40:25Z",1,12,9,2,-8,"1","4","2","0"
"5583","S11133153","0","2022-02-09T18:40:26Z",2,12,9,2,-6,"1","4","2","0"
"5584","S11133153","0","2022-02-09T18:40:27Z",3,12,9,2,-3,"1","4","2","0"
"5585","S11133153","1","2022-02-09T18:40:28Z",4,12,9,2,-1,"1","4","2","0"
"5586","S11133153","1","2022-02-09T18:40:29Z",5,12,9,2,1,"1","4","2","1"
"5587","S11133153","1","2022-02-09T18:40:30Z",6,12,9,2,3,"1","4","2","1"
"5588","S11133153","0","2022-02-09T18:40:31Z",7,12,9,2,6,"1","4","2","1"
"5589","S11133153","0","2022-02-09T18:40:32Z",8,12,9,2,8,"1","4","2","1"
"5590","S11133153","0","2022-02-09T18:40:33Z",9,12,9,2,10,"1","4","2","0"
"5591","S11133153","0","2022-02-09T18:40:54Z",0,12,8,2,-10,"1","4","2","0"
"5592","S11133153","0","2022-02-09T18:40:55Z",1,12,8,2,-8,"1","4","2","0"
"5593","S11133153","0","2022-02-09T18:40:56Z",2,12,8,2,-5,"1","4","2","0"
"5594","S11133153","1","2022-02-09T18:40:57Z",3,12,8,2,-2,"1","4","2","0"
"5595","S11133153","0","2022-02-09T18:40:58Z",4,12,8,2,0,"1","4","2","1"
"5596","S11133153","1","2022-02-09T18:40:59Z",5,12,8,2,2,"1","4","2","1"
"5597","S11133153","1","2022-02-09T18:41:00Z",6,12,8,2,5,"1","4","2","1"
"5598","S11133153","0","2022-02-09T18:41:01Z",7,12,8,2,8,"1","4","2","1"
"5599","S11133153","0","2022-02-09T18:41:02Z",8,12,8,2,10,"1","4","2","1"
"5600","S11133153","0","2022-02-09T18:41:42Z",0,15,7,3,-10,"1","4","2","0"
"5601","S11133153","0","2022-02-09T18:41:43Z",1,15,7,3,-7,"1","4","2","0"
"5602","S11133153","1","2022-02-09T18:41:44Z",2,15,7,3,-4,"1","4","2","0"
"5603","S11133153","1","2022-02-09T18:41:45Z",3,15,7,3,-1,"1","4","2","1"
"5604","S11133153","1","2022-02-09T18:41:46Z",4,15,7,3,1,"1","4","2","1"
"5605","S11133153","1","2022-02-09T18:41:47Z",5,15,7,3,4,"1","4","2","1"
"5606","S11133153","0","2022-02-09T18:41:48Z",6,15,7,3,7,"1","4","2","1"
"5607","S11133153","0","2022-02-09T18:41:49Z",7,15,7,3,10,"1","4","2","1"
"5608","S11133153","0","2022-02-09T18:42:37Z",0,15,12,2,-10,"1","4","2","0"
"5609","S11133153","0","2022-02-09T18:42:38Z",1,15,12,2,-8,"1","4","2","0"
"5610","S11133153","0","2022-02-09T18:42:39Z",2,15,12,2,-7,"1","4","2","0"
"5611","S11133153","0","2022-02-09T18:42:40Z",3,15,12,2,-5,"1","4","2","0"
"5612","S11133153","0","2022-02-09T18:42:41Z",4,15,12,2,-3,"1","4","2","0"
"5613","S11133153","1","2022-02-09T18:42:42Z",5,15,12,2,-2,"1","4","2","0"
"5614","S11133153","1","2022-02-09T18:42:43Z",6,15,12,2,0,"1","4","2","1"
"5615","S11133153","1","2022-02-09T18:42:44Z",7,15,12,2,2,"1","4","2","1"
"5616","S11133153","1","2022-02-09T18:42:45Z",8,15,12,2,3,"1","4","2","1"
"5617","S11133153","1","2022-02-09T18:42:46Z",9,15,12,2,5,"1","4","2","1"
"5618","S11133153","0","2022-02-09T18:42:47Z",10,15,12,2,7,"1","4","2","1"
"5619","S11133153","0","2022-02-09T18:42:48Z",11,15,12,2,8,"1","4","2","1"
"5620","S11133153","0","2022-02-09T18:42:49Z",12,15,12,2,10,"1","4","2","0"
"5621","S11133153","0","2022-02-09T18:44:22Z",0,15,9,2,-10,"1","4","2","0"
"5622","S11133153","0","2022-02-09T18:44:23Z",1,15,9,2,-8,"1","4","2","0"
"5623","S11133153","0","2022-02-09T18:44:24Z",2,15,9,2,-6,"1","4","2","0"
"5624","S11133153","0","2022-02-09T18:44:25Z",3,15,9,2,-3,"1","4","2","0"
"5625","S11133153","0","2022-02-09T18:44:26Z",4,15,9,2,-1,"1","4","2","0"
"5626","S11133153","1","2022-02-09T18:44:27Z",5,15,9,2,1,"1","4","2","0"
"5627","S11133153","1","2022-02-09T18:44:28Z",6,15,9,2,3,"1","4","2","1"
"5628","S11133153","1","2022-02-09T18:44:29Z",7,15,9,2,6,"1","4","2","1"
"5629","S11133153","0","2022-02-09T18:44:30Z",8,15,9,2,8,"1","4","2","1"
"5630","S11133153","0","2022-02-09T18:44:31Z",9,15,9,2,10,"1","4","2","1"
"5631","S11133153","0","2022-02-09T18:44:46Z",0,15,10,2,-10,"1","4","2","0"
"5632","S11133153","0","2022-02-09T18:44:47Z",1,15,10,2,-8,"1","4","2","0"
"5633","S11133153","0","2022-02-09T18:44:48Z",2,15,10,2,-6,"1","4","2","0"
"5634","S11133153","0","2022-02-09T18:44:49Z",3,15,10,2,-4,"1","4","2","0"
"5635","S11133153","1","2022-02-09T18:44:50Z",4,15,10,2,-2,"1","4","2","0"
"5636","S11133153","1","2022-02-09T18:44:51Z",5,15,10,2,0,"1","4","2","1"
"5637","S11133153","1","2022-02-09T18:44:52Z",6,15,10,2,2,"1","4","2","1"
"5638","S11133153","1","2022-02-09T18:44:53Z",7,15,10,2,4,"1","4","2","1"
"5639","S11133153","1","2022-02-09T18:44:54Z",8,15,10,2,6,"1","4","2","1"
"5640","S11133153","0","2022-02-09T18:44:55Z",9,15,10,2,8,"1","4","2","1"
"5641","S11133153","0","2022-02-09T18:44:56Z",10,15,10,2,10,"1","4","2","1"
"5642","S11133153","0","2022-02-09T18:45:09Z",0,15,8,2,-10,"1","4","2","0"
"5643","S11133153","0","2022-02-09T18:45:10Z",1,15,8,2,-8,"1","4","2","0"
"5644","S11133153","0","2022-02-09T18:45:11Z",2,15,8,2,-5,"1","4","2","0"
"5645","S11133153","0","2022-02-09T18:45:12Z",3,15,8,2,-2,"1","4","2","0"
"5646","S11133153","1","2022-02-09T18:45:13Z",4,15,8,2,0,"1","4","2","0"
"5647","S11133153","1","2022-02-09T18:45:14Z",5,15,8,2,2,"1","4","2","1"
"5648","S11133153","1","2022-02-09T18:45:15Z",6,15,8,2,5,"1","4","2","1"
"5649","S11133153","1","2022-02-09T18:45:16Z",7,15,8,2,8,"1","4","2","1"
"5650","S11133153","0","2022-02-09T18:45:17Z",8,15,8,2,10,"1","4","2","1"
"5651","S11133153","0","2022-02-09T18:45:36Z",0,15,9,2,-10,"1","4","2","1"
"5652","S11133153","0","2022-02-09T18:45:37Z",1,15,9,2,-8,"1","4","2","0"
"5653","S11133153","0","2022-02-09T18:45:38Z",2,15,9,2,-6,"1","4","2","0"
"5654","S11133153","0","2022-02-09T18:45:39Z",3,15,9,2,-3,"1","4","2","0"
"5655","S11133153","0","2022-02-09T18:45:40Z",4,15,9,2,-1,"1","4","2","0"
"5656","S11133153","1","2022-02-09T18:45:41Z",5,15,9,2,1,"1","4","2","0"
"5657","S11133153","1","2022-02-09T18:45:42Z",6,15,9,2,3,"1","4","2","1"
"5658","S11133153","1","2022-02-09T18:45:43Z",7,15,9,2,6,"1","4","2","1"
"5659","S11133153","1","2022-02-09T18:45:44Z",8,15,9,2,8,"1","4","2","1"
"5660","S11133153","1","2022-02-09T18:45:45Z",9,15,9,2,10,"1","4","2","1"
"5661","S11133153","0","2022-02-09T18:46:18Z",0,20,10,2,-10,"1","4","2","1"
"5662","S11133153","0","2022-02-09T18:46:19Z",1,20,10,2,-8,"1","4","2","1"
"5663","S11133153","0","2022-02-09T18:46:20Z",2,20,10,2,-6,"1","4","2","0"
"5664","S11133153","1","2022-02-09T18:46:21Z",3,20,10,2,-4,"1","4","2","0"
"5665","S11133153","1","2022-02-09T18:46:22Z",4,20,10,2,-2,"1","4","2","1"
"5666","S11133153","1","2022-02-09T18:46:23Z",5,20,10,2,0,"1","4","2","1"
"5667","S11133153","0","2022-02-09T18:46:24Z",6,20,10,2,2,"1","4","2","1"
"5668","S11133153","1","2022-02-09T18:46:25Z",7,20,10,2,4,"1","4","2","1"
"5669","S11133153","1","2022-02-09T18:46:26Z",8,20,10,2,6,"1","4","2","1"
"5670","S11133153","0","2022-02-09T18:46:27Z",9,20,10,2,8,"1","4","2","1"
"5671","S11133153","0","2022-02-09T18:46:28Z",10,20,10,2,10,"1","4","2","1"
"5672","S11133153","0","2022-02-09T18:47:08Z",0,20,9,2,-10,"1","4","2","0"
"5673","S11133153","0","2022-02-09T18:47:09Z",1,20,9,2,-8,"1","4","2","0"
"5674","S11133153","0","2022-02-09T18:47:10Z",2,20,9,2,-6,"1","4","2","0"
"5675","S11133153","0","2022-02-09T18:47:11Z",3,20,9,2,-3,"1","4","2","0"
"5676","S11133153","1","2022-02-09T18:47:12Z",4,20,9,2,-1,"1","4","2","0"
"5677","S11133153","1","2022-02-09T18:47:13Z",5,20,9,2,1,"1","4","2","1"
"5678","S11133153","1","2022-02-09T18:47:14Z",6,20,9,2,3,"1","4","2","1"
"5679","S11133153","1","2022-02-09T18:47:15Z",7,20,9,2,6,"1","4","2","1"
"5680","S11133153","1","2022-02-09T18:47:16Z",8,20,9,2,8,"1","4","2","1"
"5681","S11133153","0","2022-02-09T18:47:17Z",9,20,9,2,10,"1","4","2","1"
"5682","S11133153","0","2022-02-09T18:47:31Z",0,20,10,2,-10,"1","4","2","1"
"5683","S11133153","0","2022-02-09T18:47:32Z",1,20,10,2,-8,"1","4","2","0"
"5684","S11133153","0","2022-02-09T18:47:33Z",2,20,10,2,-6,"1","4","2","0"
"5685","S11133153","1","2022-02-09T18:47:34Z",3,20,10,2,-4,"1","4","2","0"
"5686","S11133153","0","2022-02-09T18:47:35Z",4,20,10,2,-2,"1","4","2","1"
"5687","S11133153","1","2022-02-09T18:47:36Z",5,20,10,2,0,"1","4","2","1"
"5688","S11133153","1","2022-02-09T18:47:37Z",6,20,10,2,2,"1","4","2","1"
"5689","S11133153","1","2022-02-09T18:47:38Z",7,20,10,2,4,"1","4","2","1"
"5690","S11133153","1","2022-02-09T18:47:39Z",8,20,10,2,6,"1","4","2","1"
"5691","S11133153","1","2022-02-09T18:47:40Z",9,20,10,2,8,"1","4","2","1"
"5692","S11133153","0","2022-02-09T18:47:41Z",10,20,10,2,10,"1","4","2","1"
"5693","S11133153","0","2022-02-09T18:47:55Z",0,20,9,2,-10,"1","4","2","1"
"5694","S11133153","0","2022-02-09T18:47:56Z",1,20,9,2,-8,"1","4","2","0"
"5695","S11133153","0","2022-02-09T18:47:57Z",2,20,9,2,-6,"1","4","2","0"
"5696","S11133153","0","2022-02-09T18:47:58Z",3,20,9,2,-3,"1","4","2","0"
"5697","S11133153","1","2022-02-09T18:47:59Z",4,20,9,2,-1,"1","4","2","0"
"5698","S11133153","1","2022-02-09T18:48:00Z",5,20,9,2,1,"1","4","2","1"
"5699","S11133153","1","2022-02-09T18:48:01Z",6,20,9,2,3,"1","4","2","1"
"5700","S11133153","1","2022-02-09T18:48:02Z",7,20,9,2,6,"1","4","2","1"
"5701","S11133153","1","2022-02-09T18:48:03Z",8,20,9,2,8,"1","4","2","1"
"5702","S11133153","1","2022-02-09T18:48:04Z",9,20,9,2,10,"1","4","2","1"
"5703","S11133153","0","2022-02-09T18:48:20Z",0,20,9,2,-10,"1","4","2","1"
"5704","S11133153","0","2022-02-09T18:48:21Z",1,20,9,2,-8,"1","4","2","1"
"5705","S11133153","0","2022-02-09T18:48:22Z",2,20,9,2,-6,"1","4","2","0"
"5706","S11133153","1","2022-02-09T18:48:23Z",3,20,9,2,-3,"1","4","2","0"
"5707","S11133153","1","2022-02-09T18:48:24Z",4,20,9,2,-1,"1","4","2","1"
"5708","S11133153","1","2022-02-09T18:48:25Z",5,20,9,2,1,"1","4","2","1"
"5709","S11133153","1","2022-02-09T18:48:26Z",6,20,9,2,3,"1","4","2","1"
"5710","S11133153","1","2022-02-09T18:48:27Z",7,20,9,2,6,"1","4","2","1"
"5711","S11133153","0","2022-02-09T18:48:28Z",8,20,9,2,8,"1","4","2","1"
"5712","S11133153","0","2022-02-09T18:48:29Z",9,20,9,2,10,"1","4","2","1"
"5713","S11133153","0","2022-02-09T18:48:44Z",0,20,10,2,-10,"1","4","2","0"
"5714","S11133153","0","2022-02-09T18:48:45Z",1,20,10,2,-8,"1","4","2","0"
"5715","S11133153","0","2022-02-09T18:48:46Z",2,20,10,2,-6,"1","4","2","0"
"5716","S11133153","0","2022-02-09T18:48:47Z",3,20,10,2,-4,"1","4","2","0"
"5717","S11133153","1","2022-02-09T18:48:48Z",4,20,10,2,-2,"1","4","2","0"
"5718","S11133153","1","2022-02-09T18:48:49Z",5,20,10,2,0,"1","4","2","1"
"5719","S11133153","1","2022-02-09T18:48:50Z",6,20,10,2,2,"1","4","2","1"
"5720","S11133153","1","2022-02-09T18:48:51Z",7,20,10,2,4,"1","4","2","1"
"5721","S11133153","1","2022-02-09T18:48:52Z",8,20,10,2,6,"1","4","2","1"
"5722","S11133153","1","2022-02-09T18:48:53Z",9,20,10,2,8,"1","4","2","1"
"5723","S11133153","0","2022-02-09T18:48:54Z",10,20,10,2,10,"1","4","2","1"
"5724","S11133153","0","2022-02-23T16:42:44Z",0,30,9,2,-10,"1","3","3","1"
"5725","S11133153","0","2022-02-23T16:42:45Z",1,30,9,2,-8,"1","3","3","0"
"5726","S11133153","0","2022-02-23T16:42:46Z",2,30,9,2,-6,"1","3","3","0"
"5727","S11133153","0","2022-02-23T16:42:47Z",3,30,9,2,-3,"1","3","3","0"
"5728","S11133153","0","2022-02-23T16:42:48Z",4,30,9,2,-1,"1","3","3","0"
"5729","S11133153","0","2022-02-23T16:42:49Z",5,30,9,2,1,"1","3","3","0"
"5730","S11133153","0","2022-02-23T16:42:50Z",6,30,9,2,3,"1","3","3","0"
"5731","S11133153","0","2022-02-23T16:42:51Z",7,30,9,2,6,"1","3","3","0"
"5732","S11133153","0","2022-02-23T16:42:52Z",8,30,9,2,8,"1","3","3","0"
"5733","S11133153","0","2022-02-23T16:42:53Z",9,30,9,2,10,"1","3","3","0"
"5734","S11133153","0","2022-02-23T16:42:58Z",0,30,11,2,-10,"1","3","3","0"
"5735","S11133153","0","2022-02-23T16:42:59Z",1,30,11,2,-8,"1","3","3","0"
"5736","S11133153","0","2022-02-23T16:43:00Z",2,30,11,2,-6,"1","3","3","0"
"5737","S11133153","0","2022-02-23T16:43:01Z",3,30,11,2,-5,"1","3","3","0"
"5738","S11133153","0","2022-02-23T16:43:02Z",4,30,11,2,-3,"1","3","3","0"
"5739","S11133153","0","2022-02-23T16:43:03Z",5,30,11,2,-1,"1","3","3","0"
"5740","S11133153","0","2022-02-23T16:43:04Z",6,30,11,2,1,"1","3","3","0"
"5741","S11133153","0","2022-02-23T16:43:05Z",7,30,11,2,3,"1","3","3","0"
"5742","S11133153","0","2022-02-23T16:43:06Z",8,30,11,2,5,"1","3","3","0"
"5743","S11133153","0","2022-02-23T16:43:07Z",9,30,11,2,6,"1","3","3","0"
"5744","S11133153","0","2022-02-23T16:43:08Z",10,30,11,2,8,"1","3","3","0"
"5745","S11133153","0","2022-02-23T16:43:09Z",11,30,11,2,10,"1","3","3","0"
"5746","S11133153","0","2022-02-23T16:43:14Z",0,30,11,2,-10,"1","3","3","0"
"5747","S11133153","0","2022-02-23T16:43:15Z",1,30,11,2,-8,"1","3","3","0"
"5748","S11133153","0","2022-02-23T16:43:16Z",2,30,11,2,-6,"1","3","3","0"
"5749","S11133153","0","2022-02-23T16:43:17Z",3,30,11,2,-5,"1","3","3","0"
"5750","S11133153","0","2022-02-23T16:43:18Z",4,30,11,2,-3,"1","3","3","0"
"5751","S11133153","0","2022-02-23T16:43:19Z",5,30,11,2,-1,"1","3","3","0"
"5752","S11133153","0","2022-02-23T16:43:20Z",6,30,11,2,1,"1","3","3","0"
"5753","S11133153","0","2022-02-23T16:43:21Z",7,30,11,2,3,"1","3","3","0"
"5754","S11133153","0","2022-02-23T16:43:22Z",8,30,11,2,5,"1","3","3","0"
"5755","S11133153","0","2022-02-23T16:43:23Z",9,30,11,2,6,"1","3","3","0"
"5756","S11133153","0","2022-02-23T16:43:24Z",10,30,11,2,8,"1","3","3","0"
"5757","S11133153","0","2022-02-23T16:43:25Z",11,30,11,2,10,"1","3","3","0"
"5758","S11133153","0","2022-02-23T16:43:30Z",0,30,11,2,-10,"1","3","3","0"
"5759","S11133153","0","2022-02-23T16:43:31Z",1,30,11,2,-8,"1","3","3","0"
"5760","S11133153","0","2022-02-23T16:43:32Z",2,30,11,2,-6,"1","3","3","0"
"5761","S11133153","0","2022-02-23T16:43:33Z",3,30,11,2,-5,"1","3","3","0"
"5762","S11133153","0","2022-02-23T16:43:34Z",4,30,11,2,-3,"1","3","3","0"
"5763","S11133153","0","2022-02-23T16:43:35Z",5,30,11,2,-1,"1","3","3","0"
"5764","S11133153","0","2022-02-23T16:43:36Z",6,30,11,2,1,"1","3","3","0"
"5765","S11133153","0","2022-02-23T16:43:37Z",7,30,11,2,3,"1","3","3","0"
"5766","S11133153","0","2022-02-23T16:43:38Z",8,30,11,2,5,"1","3","3","0"
"5767","S11133153","0","2022-02-23T16:43:39Z",9,30,11,2,6,"1","3","3","0"
"5768","S11133153","0","2022-02-23T16:43:40Z",10,30,11,2,8,"1","3","3","0"
"5769","S11133153","0","2022-02-23T16:43:41Z",11,30,11,2,10,"1","3","3","0"
"5770","S11133153","0","2022-02-23T16:43:46Z",0,30,11,2,-10,"1","3","3","0"
"5771","S11133153","0","2022-02-23T16:43:47Z",1,30,11,2,-8,"1","3","3","0"
"5772","S11133153","0","2022-02-23T16:43:48Z",2,30,11,2,-6,"1","3","3","0"
"5773","S11133153","0","2022-02-23T16:43:49Z",3,30,11,2,-5,"1","3","3","0"
"5774","S11133153","0","2022-02-23T16:43:50Z",4,30,11,2,-3,"1","3","3","0"
"5775","S11133153","0","2022-02-23T16:43:51Z",5,30,11,2,-1,"1","3","3","0"
"5776","S11133153","0","2022-02-23T16:43:52Z",6,30,11,2,1,"1","3","3","0"
"5777","S11133153","0","2022-02-23T16:43:53Z",7,30,11,2,3,"1","3","3","0"
"5778","S11133153","0","2022-02-23T16:43:54Z",8,30,11,2,5,"1","3","3","0"
"5779","S11133153","0","2022-02-23T16:43:55Z",9,30,11,2,6,"1","3","3","0"
"5780","S11133153","0","2022-02-23T16:43:56Z",10,30,11,2,8,"1","3","3","0"
"5781","S11133153","0","2022-02-23T16:43:57Z",11,30,11,2,10,"1","3","3","0"
"5782","S11133153","0","2022-02-23T16:44:02Z",0,30,9,2,-10,"1","3","3","0"
"5783","S11133153","0","2022-02-23T16:44:03Z",1,30,9,2,-8,"1","3","3","0"
"5784","S11133153","0","2022-02-23T16:44:04Z",2,30,9,2,-6,"1","3","3","0"
"5785","S11133153","0","2022-02-23T16:44:05Z",3,30,9,2,-3,"1","3","3","0"
"5786","S11133153","0","2022-02-23T16:44:06Z",4,30,9,2,-1,"1","3","3","0"
"5787","S11133153","0","2022-02-23T16:44:07Z",5,30,9,2,1,"1","3","3","0"
"5788","S11133153","0","2022-02-23T16:44:08Z",6,30,9,2,3,"1","3","3","0"
"5789","S11133153","0","2022-02-23T16:44:09Z",7,30,9,2,6,"1","3","3","0"
"5790","S11133153","0","2022-02-23T16:44:10Z",8,30,9,2,8,"1","3","3","0"
"5791","S11133153","0","2022-02-23T16:44:11Z",9,30,9,2,10,"1","3","3","0"
"5792","S11133153","0","2022-02-23T16:44:16Z",0,40,10,2,-10,"1","3","3","0"
"5793","S11133153","0","2022-02-23T16:44:17Z",1,40,10,2,-8,"1","3","3","0"
"5794","S11133153","0","2022-02-23T16:44:18Z",2,40,10,2,-6,"1","3","3","0"
"5795","S11133153","0","2022-02-23T16:44:19Z",3,40,10,2,-4,"1","3","3","0"
"5796","S11133153","0","2022-02-23T16:44:20Z",4,40,10,2,-2,"1","3","3","0"
"5797","S11133153","0","2022-02-23T16:44:21Z",5,40,10,2,0,"1","3","3","0"
"5798","S11133153","0","2022-02-23T16:44:22Z",6,40,10,2,2,"1","3","3","0"
"5799","S11133153","0","2022-02-23T16:44:23Z",7,40,10,2,4,"1","3","3","0"
"5800","S11133153","0","2022-02-23T16:44:24Z",8,40,10,2,6,"1","3","3","0"
"5801","S11133153","0","2022-02-23T16:44:25Z",9,40,10,2,8,"1","3","3","0"
"5802","S11133153","0","2022-02-23T16:44:26Z",10,40,10,2,10,"1","3","3","0"
"5803","S11133153","0","2022-02-23T16:44:31Z",0,40,10,2,-10,"1","3","3","0"
"5804","S11133153","0","2022-02-23T16:44:32Z",1,40,10,2,-8,"1","3","3","0"
"5805","S11133153","0","2022-02-23T16:44:33Z",2,40,10,2,-6,"1","3","3","0"
"5806","S11133153","0","2022-02-23T16:44:34Z",3,40,10,2,-4,"1","3","3","0"
"5807","S11133153","0","2022-02-23T16:44:35Z",4,40,10,2,-2,"1","3","3","0"
"5808","S11133153","0","2022-02-23T16:44:36Z",5,40,10,2,0,"1","3","3","0"
"5809","S11133153","0","2022-02-23T16:44:37Z",6,40,10,2,2,"1","3","3","0"
"5810","S11133153","0","2022-02-23T16:44:38Z",7,40,10,2,4,"1","3","3","0"
"5811","S11133153","0","2022-02-23T16:44:39Z",8,40,10,2,6,"1","3","3","0"
"5812","S11133153","0","2022-02-23T16:44:40Z",9,40,10,2,8,"1","3","3","0"
"5813","S11133153","0","2022-02-23T16:44:41Z",10,40,10,2,10,"1","3","3","0"
"5814","S11133153","0","2022-02-23T16:44:46Z",0,40,9,2,-10,"1","3","3","0"
"5815","S11133153","0","2022-02-23T16:44:47Z",1,40,9,2,-8,"1","3","3","0"
"5816","S11133153","0","2022-02-23T16:44:48Z",2,40,9,2,-6,"1","3","3","0"
"5817","S11133153","0","2022-02-23T16:44:49Z",3,40,9,2,-3,"1","3","3","0"
"5818","S11133153","0","2022-02-23T16:44:50Z",4,40,9,2,-1,"1","3","3","0"
"5819","S11133153","0","2022-02-23T16:44:51Z",5,40,9,2,1,"1","3","3","0"
"5820","S11133153","0","2022-02-23T16:44:52Z",6,40,9,2,3,"1","3","3","0"
"5821","S11133153","0","2022-02-23T16:44:53Z",7,40,9,2,6,"1","3","3","0"
"5822","S11133153","0","2022-02-23T16:44:54Z",8,40,9,2,8,"1","3","3","0"
"5823","S11133153","0","2022-02-23T16:44:55Z",9,40,9,2,10,"1","3","3","0"
"5824","S11133153","0","2022-02-23T16:45:00Z",0,40,10,2,-10,"1","3","3","0"
"5825","S11133153","0","2022-02-23T16:45:01Z",1,40,10,2,-8,"1","3","3","0"
"5826","S11133153","0","2022-02-23T16:45:02Z",2,40,10,2,-6,"1","3","3","0"
"5827","S11133153","0","2022-02-23T16:45:03Z",3,40,10,2,-4,"1","3","3","0"
"5828","S11133153","0","2022-02-23T16:45:04Z",4,40,10,2,-2,"1","3","3","0"
"5829","S11133153","0","2022-02-23T16:45:05Z",5,40,10,2,0,"1","3","3","0"
"5830","S11133153","0","2022-02-23T16:45:06Z",6,40,10,2,2,"1","3","3","0"
"5831","S11133153","0","2022-02-23T16:45:07Z",7,40,10,2,4,"1","3","3","0"
"5832","S11133153","0","2022-02-23T16:45:08Z",8,40,10,2,6,"1","3","3","0"
"5833","S11133153","0","2022-02-23T16:45:09Z",9,40,10,2,8,"1","3","3","0"
"5834","S11133153","0","2022-02-23T16:45:10Z",10,40,10,2,10,"1","3","3","0"
"5835","S11133153","0","2022-02-23T16:45:15Z",0,40,10,2,-10,"1","3","3","0"
"5836","S11133153","0","2022-02-23T16:45:16Z",1,40,10,2,-8,"1","3","3","0"
"5837","S11133153","0","2022-02-23T16:45:17Z",2,40,10,2,-6,"1","3","3","0"
"5838","S11133153","0","2022-02-23T16:45:18Z",3,40,10,2,-4,"1","3","3","0"
"5839","S11133153","0","2022-02-23T16:45:19Z",4,40,10,2,-2,"1","3","3","0"
"5840","S11133153","0","2022-02-23T16:45:20Z",5,40,10,2,0,"1","3","3","0"
"5841","S11133153","0","2022-02-23T16:45:21Z",6,40,10,2,2,"1","3","3","0"
"5842","S11133153","0","2022-02-23T16:45:22Z",7,40,10,2,4,"1","3","3","0"
"5843","S11133153","0","2022-02-23T16:45:23Z",8,40,10,2,6,"1","3","3","0"
"5844","S11133153","0","2022-02-23T16:45:24Z",9,40,10,2,8,"1","3","3","0"
"5845","S11133153","0","2022-02-23T16:45:25Z",10,40,10,2,10,"1","3","3","0"
"5846","S11133153","0","2022-02-23T16:45:31Z",0,40,10,2,-10,"1","3","3","0"
