unique_id,num_photos,sensitivity,detection.x,detection_time,sec_in,x_distance,duration,velocity.y,y_dist,date
WP-5,2,2,0,2022-02-09T22:35:25Z,5,20,10,2,10,2022-02-09
WP-5,2,2,0,2022-02-09T22:35:26Z,6,20,10,2,12,2022-02-09
WP-5,2,2,0,2022-02-09T22:35:27Z,7,20,10,2,14,2022-02-09
WP-5,2,2,0,2022-02-09T22:35:28Z,8,20,10,2,16,2022-02-09
WP-5,2,2,0,2022-02-09T22:35:29Z,9,20,10,2,18,2022-02-09
WP-5,2,2,0,2022-02-09T22:35:30Z,10,20,10,2,20,2022-02-09
WP-5,2,2,0,2022-02-09T22:35:34Z,0,20,11,1.8181818181818181,0,2022-02-09
WP-5,2,2,0,2022-02-09T22:35:35Z,1,20,11,1.8181818181818181,1.8181818181818181,2022-02-09
WP-5,2,2,0,2022-02-09T22:35:36Z,2,20,11,1.8181818181818181,3.6363636363636362,2022-02-09
WP-5,2,2,0,2022-02-09T22:35:37Z,3,20,11,1.8181818181818181,5.454545454545454,2022-02-09
WP-5,2,2,0,2022-02-09T22:35:38Z,4,20,11,1.8181818181818181,7.2727272727272725,2022-02-09
WP-5,2,2,0,2022-02-09T22:35:39Z,5,20,11,1.8181818181818181,9.09090909090909,2022-02-09
WP-5,2,2,0,2022-02-09T22:35:40Z,6,20,11,1.8181818181818181,10.909090909090908,2022-02-09
WP-5,2,2,0,2022-02-09T22:35:41Z,7,20,11,1.8181818181818181,12.727272727272727,2022-02-09
WP-5,2,2,0,2022-02-09T22:35:42Z,8,20,11,1.8181818181818181,14.545454545454545,2022-02-09
WP-5,2,2,0,2022-02-09T22:35:43Z,9,20,11,1.8181818181818181,16.363636363636363,2022-02-09
WP-5,2,2,0,2022-02-09T22:35:44Z,10,20,11,1.8181818181818181,18.18181818181818,2022-02-09
WP-5,2,2,0,2022-02-09T22:35:45Z,11,20,11,1.8181818181818181,20,2022-02-09
WP-5,2,2,0,2022-02-09T22:35:49Z,0,20,10,2,0,2022-02-09
WP-5,2,2,0,2022-02-09T22:35:50Z,1,20,10,2,2,2022-02-09
WP-5,2,2,0,2022-02-09T22:35:51Z,2,20,10,2,4,2022-02-09
WP-5,2,2,0,2022-02-09T22:35:52Z,3,20,10,2,6,2022-02-09
WP-5,2,2,0,2022-02-09T22:35:53Z,4,20,10,2,8,2022-02-09
WP-5,2,2,0,2022-02-09T22:35:54Z,5,20,10,2,10,2022-02-09
WP-5,2,2,0,2022-02-09T22:35:55Z,6,20,10,2,12,2022-02-09
WP-5,2,2,0,2022-02-09T22:35:56Z,7,20,10,2,14,2022-02-09
WP-5,2,2,0,2022-02-09T22:35:57Z,8,20,10,2,16,2022-02-09
WP-5,2,2,0,2022-02-09T22:35:58Z,9,20,10,2,18,2022-02-09
WP-5,2,2,0,2022-02-09T22:35:59Z,10,20,10,2,20,2022-02-09
WP-5,2,2,0,2022-02-09T22:36:02Z,0,20,10,2,0,2022-02-09
WP-5,2,2,0,2022-02-09T22:36:03Z,1,20,10,2,2,2022-02-09
WP-5,2,2,0,2022-02-09T22:36:04Z,2,20,10,2,4,2022-02-09
WP-5,2,2,0,2022-02-09T22:36:05Z,3,20,10,2,6,2022-02-09
WP-5,2,2,0,2022-02-09T22:36:06Z,4,20,10,2,8,2022-02-09
WP-5,2,2,0,2022-02-09T22:36:07Z,5,20,10,2,10,2022-02-09
WP-5,2,2,0,2022-02-09T22:36:08Z,6,20,10,2,12,2022-02-09
WP-5,2,2,0,2022-02-09T22:36:09Z,7,20,10,2,14,2022-02-09
WP-5,2,2,0,2022-02-09T22:36:10Z,8,20,10,2,16,2022-02-09
WP-5,2,2,0,2022-02-09T22:36:11Z,9,20,10,2,18,2022-02-09
WP-5,2,2,0,2022-02-09T22:36:12Z,10,20,10,2,20,2022-02-09
WP-5,2,2,0,2022-02-09T22:36:16Z,0,20,9,2.2222222222222223,0,2022-02-09
WP-5,2,2,0,2022-02-09T22:36:17Z,1,20,9,2.2222222222222223,2.2222222222222223,2022-02-09
WP-5,2,2,0,2022-02-09T22:36:18Z,2,20,9,2.2222222222222223,4.444444444444445,2022-02-09
WP-5,2,2,0,2022-02-09T22:36:19Z,3,20,9,2.2222222222222223,6.666666666666667,2022-02-09
WP-5,2,2,0,2022-02-09T22:36:20Z,4,20,9,2.2222222222222223,8.88888888888889,2022-02-09
WP-5,2,2,0,2022-02-09T22:36:21Z,5,20,9,2.2222222222222223,11.11111111111111,2022-02-09
WP-5,2,2,0,2022-02-09T22:36:22Z,6,20,9,2.2222222222222223,13.333333333333334,2022-02-09
WP-5,2,2,0,2022-02-09T22:36:23Z,7,20,9,2.2222222222222223,15.555555555555557,2022-02-09
WP-5,2,2,0,2022-02-09T22:36:24Z,8,20,9,2.2222222222222223,17.77777777777778,2022-02-09
WP-5,2,2,0,2022-02-09T22:36:25Z,9,20,9,2.2222222222222223,20,2022-02-09
WP-5,2,2,0,2022-02-09T22:36:29Z,0,20,9,2.2222222222222223,0,2022-02-09
WP-5,2,2,0,2022-02-09T22:36:30Z,1,20,9,2.2222222222222223,2.2222222222222223,2022-02-09
WP-5,2,2,0,2022-02-09T22:36:31Z,2,20,9,2.2222222222222223,4.444444444444445,2022-02-09
WP-5,2,2,0,2022-02-09T22:36:32Z,3,20,9,2.2222222222222223,6.666666666666667,2022-02-09
WP-5,2,2,0,2022-02-09T22:36:33Z,4,20,9,2.2222222222222223,8.88888888888889,2022-02-09
WP-5,2,2,0,2022-02-09T22:36:34Z,5,20,9,2.2222222222222223,11.11111111111111,2022-02-09
WP-5,2,2,0,2022-02-09T22:36:35Z,6,20,9,2.2222222222222223,13.333333333333334,2022-02-09
WP-5,2,2,0,2022-02-09T22:36:36Z,7,20,9,2.2222222222222223,15.555555555555557,2022-02-09
WP-5,2,2,0,2022-02-09T22:36:37Z,8,20,9,2.2222222222222223,17.77777777777778,2022-02-09
WP-5,2,2,0,2022-02-09T22:36:38Z,9,20,9,2.2222222222222223,20,2022-02-09
WP-5,2,2,0,2022-02-09T20:44:13Z,0,30,9,2.2222222222222223,0,2022-02-09
WP-5,2,2,0,2022-02-09T20:44:14Z,1,30,9,2.2222222222222223,2.2222222222222223,2022-02-09
WP-5,2,2,0,2022-02-09T20:44:15Z,2,30,9,2.2222222222222223,4.444444444444445,2022-02-09
WP-5,2,2,0,2022-02-09T20:44:16Z,3,30,9,2.2222222222222223,6.666666666666667,2022-02-09
WP-5,2,2,0,2022-02-09T20:44:17Z,4,30,9,2.2222222222222223,8.88888888888889,2022-02-09
WP-5,2,2,0,2022-02-09T20:44:18Z,5,30,9,2.2222222222222223,11.11111111111111,2022-02-09
WP-5,2,2,0,2022-02-09T20:44:19Z,6,30,9,2.2222222222222223,13.333333333333334,2022-02-09
WP-5,2,2,0,2022-02-09T20:44:20Z,7,30,9,2.2222222222222223,15.555555555555557,2022-02-09
WP-5,2,2,0,2022-02-09T20:44:21Z,8,30,9,2.2222222222222223,17.77777777777778,2022-02-09
WP-5,2,2,0,2022-02-09T20:44:22Z,9,30,9,2.2222222222222223,20,2022-02-09
WP-5,2,2,0,2022-02-09T20:44:27Z,0,30,10,2,0,2022-02-09
WP-5,2,2,0,2022-02-09T20:44:28Z,1,30,10,2,2,2022-02-09
WP-5,2,2,0,2022-02-09T20:44:29Z,2,30,10,2,4,2022-02-09
WP-5,2,2,0,2022-02-09T20:44:30Z,3,30,10,2,6,2022-02-09
WP-5,2,2,0,2022-02-09T20:44:31Z,4,30,10,2,8,2022-02-09
WP-5,2,2,0,2022-02-09T20:44:32Z,5,30,10,2,10,2022-02-09
WP-5,2,2,0,2022-02-09T20:44:33Z,6,30,10,2,12,2022-02-09
WP-5,2,2,0,2022-02-09T20:44:34Z,7,30,10,2,14,2022-02-09
WP-5,2,2,0,2022-02-09T20:44:35Z,8,30,10,2,16,2022-02-09
WP-5,2,2,0,2022-02-09T20:44:36Z,9,30,10,2,18,2022-02-09
WP-5,2,2,0,2022-02-09T20:44:37Z,10,30,10,2,20,2022-02-09
WP-5,2,2,0,2022-02-09T20:44:43Z,0,30,10,2,0,2022-02-09
WP-5,2,2,0,2022-02-09T20:44:44Z,1,30,10,2,2,2022-02-09
WP-5,2,2,0,2022-02-09T20:44:45Z,2,30,10,2,4,2022-02-09
WP-5,2,2,0,2022-02-09T20:44:46Z,3,30,10,2,6,2022-02-09
WP-5,2,2,0,2022-02-09T20:44:47Z,4,30,10,2,8,2022-02-09
WP-5,2,2,0,2022-02-09T20:44:48Z,5,30,10,2,10,2022-02-09
WP-5,2,2,0,2022-02-09T20:44:49Z,6,30,10,2,12,2022-02-09
WP-5,2,2,0,2022-02-09T20:44:50Z,7,30,10,2,14,2022-02-09
WP-5,2,2,0,2022-02-09T20:44:51Z,8,30,10,2,16,2022-02-09
WP-5,2,2,0,2022-02-09T20:44:52Z,9,30,10,2,18,2022-02-09
WP-5,2,2,0,2022-02-09T20:44:53Z,10,30,10,2,20,2022-02-09
WP-5,2,2,0,2022-02-09T20:44:58Z,0,30,10,2,0,2022-02-09
WP-5,2,2,0,2022-02-09T20:44:59Z,1,30,10,2,2,2022-02-09
WP-5,2,2,0,2022-02-09T20:45:00Z,2,30,10,2,4,2022-02-09
WP-5,2,2,0,2022-02-09T20:45:01Z,3,30,10,2,6,2022-02-09
WP-5,2,2,0,2022-02-09T20:45:02Z,4,30,10,2,8,2022-02-09
WP-5,2,2,0,2022-02-09T20:45:03Z,5,30,10,2,10,2022-02-09
WP-5,2,2,0,2022-02-09T20:45:04Z,6,30,10,2,12,2022-02-09
WP-5,2,2,0,2022-02-09T20:45:05Z,7,30,10,2,14,2022-02-09
WP-5,2,2,0,2022-02-09T20:45:06Z,8,30,10,2,16,2022-02-09
WP-5,2,2,0,2022-02-09T20:45:07Z,9,30,10,2,18,2022-02-09
WP-5,2,2,0,2022-02-09T20:45:08Z,10,30,10,2,20,2022-02-09
WP-5,2,2,0,2022-02-09T20:45:13Z,0,30,10,2,0,2022-02-09
WP-5,2,2,0,2022-02-09T20:45:14Z,1,30,10,2,2,2022-02-09
WP-5,2,2,0,2022-02-09T20:45:15Z,2,30,10,2,4,2022-02-09
WP-5,2,2,0,2022-02-09T20:45:16Z,3,30,10,2,6,2022-02-09
WP-5,2,2,0,2022-02-09T20:45:17Z,4,30,10,2,8,2022-02-09
WP-5,2,2,0,2022-02-09T20:45:18Z,5,30,10,2,10,2022-02-09
WP-5,2,2,0,2022-02-09T20:45:19Z,6,30,10,2,12,2022-02-09
WP-5,2,2,0,2022-02-09T20:45:20Z,7,30,10,2,14,2022-02-09
WP-5,2,2,0,2022-02-09T20:45:21Z,8,30,10,2,16,2022-02-09
WP-5,2,2,0,2022-02-09T20:45:22Z,9,30,10,2,18,2022-02-09
WP-5,2,2,0,2022-02-09T20:45:23Z,10,30,10,2,20,2022-02-09
WP-5,2,2,0,2022-02-09T20:45:27Z,0,30,10,2,0,2022-02-09
WP-5,2,2,0,2022-02-09T20:45:28Z,1,30,10,2,2,2022-02-09
WP-5,2,2,0,2022-02-09T20:45:29Z,2,30,10,2,4,2022-02-09
WP-5,2,2,0,2022-02-09T20:45:30Z,3,30,10,2,6,2022-02-09
WP-5,2,2,0,2022-02-09T20:45:31Z,4,30,10,2,8,2022-02-09
WP-5,2,2,0,2022-02-09T20:45:32Z,5,30,10,2,10,2022-02-09
WP-5,2,2,0,2022-02-09T20:45:33Z,6,30,10,2,12,2022-02-09
WP-5,2,2,0,2022-02-09T20:45:34Z,7,30,10,2,14,2022-02-09
WP-5,2,2,0,2022-02-09T20:45:35Z,8,30,10,2,16,2022-02-09
WP-5,2,2,0,2022-02-09T20:45:36Z,9,30,10,2,18,2022-02-09
WP-5,2,2,0,2022-02-09T20:45:37Z,10,30,10,2,20,2022-02-09
WP-5,2,2,0,2022-02-09T20:45:42Z,0,40,9,2.2222222222222223,0,2022-02-09
WP-5,2,2,0,2022-02-09T20:45:43Z,1,40,9,2.2222222222222223,2.2222222222222223,2022-02-09
WP-5,2,2,0,2022-02-09T20:45:44Z,2,40,9,2.2222222222222223,4.444444444444445,2022-02-09
WP-5,2,2,0,2022-02-09T20:45:45Z,3,40,9,2.2222222222222223,6.666666666666667,2022-02-09
WP-5,2,2,0,2022-02-09T20:45:46Z,4,40,9,2.2222222222222223,8.88888888888889,2022-02-09
WP-5,2,2,0,2022-02-09T20:45:47Z,5,40,9,2.2222222222222223,11.11111111111111,2022-02-09
WP-5,2,2,0,2022-02-09T20:45:48Z,6,40,9,2.2222222222222223,13.333333333333334,2022-02-09
WP-5,2,2,0,2022-02-09T20:45:49Z,7,40,9,2.2222222222222223,15.555555555555557,2022-02-09
WP-5,2,2,0,2022-02-09T20:45:50Z,8,40,9,2.2222222222222223,17.77777777777778,2022-02-09
WP-5,2,2,0,2022-02-09T20:45:51Z,9,40,9,2.2222222222222223,20,2022-02-09
WP-5,2,2,0,2022-02-09T20:45:56Z,0,40,11,1.8181818181818181,0,2022-02-09
WP-5,2,2,0,2022-02-09T20:45:57Z,1,40,11,1.8181818181818181,1.8181818181818181,2022-02-09
WP-5,2,2,0,2022-02-09T20:45:58Z,2,40,11,1.8181818181818181,3.6363636363636362,2022-02-09
WP-5,2,2,0,2022-02-09T20:45:59Z,3,40,11,1.8181818181818181,5.454545454545454,2022-02-09
WP-5,2,2,0,2022-02-09T20:46:00Z,4,40,11,1.8181818181818181,7.2727272727272725,2022-02-09
WP-5,2,2,0,2022-02-09T20:46:01Z,5,40,11,1.8181818181818181,9.09090909090909,2022-02-09
WP-5,2,2,0,2022-02-09T20:46:02Z,6,40,11,1.8181818181818181,10.909090909090908,2022-02-09
WP-5,2,2,0,2022-02-09T20:46:03Z,7,40,11,1.8181818181818181,12.727272727272727,2022-02-09
WP-5,2,2,0,2022-02-09T20:46:04Z,8,40,11,1.8181818181818181,14.545454545454545,2022-02-09
WP-5,2,2,0,2022-02-09T20:46:05Z,9,40,11,1.8181818181818181,16.363636363636363,2022-02-09
WP-5,2,2,0,2022-02-09T20:46:06Z,10,40,11,1.8181818181818181,18.18181818181818,2022-02-09
WP-5,2,2,0,2022-02-09T20:46:07Z,11,40,11,1.8181818181818181,20,2022-02-09
WP-5,2,2,0,2022-02-09T20:46:12Z,0,40,11,1.8181818181818181,0,2022-02-09
WP-5,2,2,0,2022-02-09T20:46:13Z,1,40,11,1.8181818181818181,1.8181818181818181,2022-02-09
WP-5,2,2,0,2022-02-09T20:46:14Z,2,40,11,1.8181818181818181,3.6363636363636362,2022-02-09
WP-5,2,2,0,2022-02-09T20:46:15Z,3,40,11,1.8181818181818181,5.454545454545454,2022-02-09
WP-5,2,2,0,2022-02-09T20:46:16Z,4,40,11,1.8181818181818181,7.2727272727272725,2022-02-09
WP-5,2,2,0,2022-02-09T20:46:17Z,5,40,11,1.8181818181818181,9.09090909090909,2022-02-09
WP-5,2,2,0,2022-02-09T20:46:18Z,6,40,11,1.8181818181818181,10.909090909090908,2022-02-09
WP-5,2,2,0,2022-02-09T20:46:19Z,7,40,11,1.8181818181818181,12.727272727272727,2022-02-09
WP-5,2,2,0,2022-02-09T20:46:20Z,8,40,11,1.8181818181818181,14.545454545454545,2022-02-09
WP-5,2,2,0,2022-02-09T20:46:21Z,9,40,11,1.8181818181818181,16.363636363636363,2022-02-09
WP-5,2,2,0,2022-02-09T20:46:22Z,10,40,11,1.8181818181818181,18.18181818181818,2022-02-09
WP-5,2,2,0,2022-02-09T20:46:23Z,11,40,11,1.8181818181818181,20,2022-02-09
WP-5,2,2,0,2022-02-09T20:46:28Z,0,40,10,2,0,2022-02-09
WP-5,2,2,0,2022-02-09T20:46:29Z,1,40,10,2,2,2022-02-09
WP-5,2,2,0,2022-02-09T20:46:30Z,2,40,10,2,4,2022-02-09
WP-5,2,2,0,2022-02-09T20:46:31Z,3,40,10,2,6,2022-02-09
WP-5,2,2,0,2022-02-09T20:46:32Z,4,40,10,2,8,2022-02-09
WP-5,2,2,0,2022-02-09T20:46:33Z,5,40,10,2,10,2022-02-09
WP-5,2,2,0,2022-02-09T20:46:34Z,6,40,10,2,12,2022-02-09
WP-5,2,2,0,2022-02-09T20:46:35Z,7,40,10,2,14,2022-02-09
WP-5,2,2,0,2022-02-09T20:46:36Z,8,40,10,2,16,2022-02-09
WP-5,2,2,0,2022-02-09T20:46:37Z,9,40,10,2,18,2022-02-09
WP-5,2,2,0,2022-02-09T20:46:38Z,10,40,10,2,20,2022-02-09
WP-5,2,2,0,2022-02-09T20:46:43Z,0,40,11,1.8181818181818181,0,2022-02-09
WP-5,2,2,0,2022-02-09T20:46:44Z,1,40,11,1.8181818181818181,1.8181818181818181,2022-02-09
WP-5,2,2,0,2022-02-09T20:46:45Z,2,40,11,1.8181818181818181,3.6363636363636362,2022-02-09
WP-5,2,2,0,2022-02-09T20:46:46Z,3,40,11,1.8181818181818181,5.454545454545454,2022-02-09
WP-5,2,2,0,2022-02-09T20:46:47Z,4,40,11,1.8181818181818181,7.2727272727272725,2022-02-09
WP-5,2,2,0,2022-02-09T20:46:48Z,5,40,11,1.8181818181818181,9.09090909090909,2022-02-09
WP-5,2,2,0,2022-02-09T20:46:49Z,6,40,11,1.8181818181818181,10.909090909090908,2022-02-09
WP-5,2,2,0,2022-02-09T20:46:50Z,7,40,11,1.8181818181818181,12.727272727272727,2022-02-09
WP-5,2,2,0,2022-02-09T20:46:51Z,8,40,11,1.8181818181818181,14.545454545454545,2022-02-09
WP-5,2,2,0,2022-02-09T20:46:52Z,9,40,11,1.8181818181818181,16.363636363636363,2022-02-09
WP-5,2,2,0,2022-02-09T20:46:53Z,10,40,11,1.8181818181818181,18.18181818181818,2022-02-09
WP-5,2,2,0,2022-02-09T20:46:54Z,11,40,11,1.8181818181818181,20,2022-02-09
WP-5,2,2,0,2022-02-09T20:46:59Z,0,40,10,2,0,2022-02-09
WP-5,2,2,0,2022-02-09T20:47:00Z,1,40,10,2,2,2022-02-09
WP-5,2,2,0,2022-02-09T20:47:01Z,2,40,10,2,4,2022-02-09
WP-5,2,2,0,2022-02-09T20:47:02Z,3,40,10,2,6,2022-02-09
WP-5,2,2,0,2022-02-09T20:47:03Z,4,40,10,2,8,2022-02-09
WP-5,2,2,0,2022-02-09T20:47:04Z,5,40,10,2,10,2022-02-09
WP-5,2,2,0,2022-02-09T20:47:05Z,6,40,10,2,12,2022-02-09
WP-5,2,2,0,2022-02-09T20:47:06Z,7,40,10,2,14,2022-02-09
WP-5,2,2,0,2022-02-09T20:47:07Z,8,40,10,2,16,2022-02-09
WP-5,2,2,0,2022-02-09T20:47:08Z,9,40,10,2,18,2022-02-09
WP-5,2,2,0,2022-02-09T20:47:09Z,10,40,10,2,20,2022-02-09
WP-6,2,2,0,2022-02-09T20:51:42Z,0,3,8,2.5,0,2022-02-09
WP-6,2,2,0,2022-02-09T20:51:43Z,1,3,8,2.5,2.5,2022-02-09
WP-6,2,2,0,2022-02-09T20:51:44Z,2,3,8,2.5,5,2022-02-09
WP-6,2,2,0,2022-02-09T20:51:45Z,3,3,8,2.5,7.5,2022-02-09
WP-6,2,2,0,2022-02-09T20:51:46Z,4,3,8,2.5,10,2022-02-09
WP-6,2,2,0,2022-02-09T20:51:48Z,6,3,8,2.5,15,2022-02-09
WP-6,2,2,0,2022-02-09T20:51:49Z,7,3,8,2.5,17.5,2022-02-09
WP-6,2,2,0,2022-02-09T20:51:50Z,8,3,8,2.5,20,2022-02-09
WP-6,2,2,0,2022-02-09T20:52:01Z,0,3,10,2,0,2022-02-09
WP-6,2,2,0,2022-02-09T20:52:02Z,1,3,10,2,2,2022-02-09
WP-6,2,2,0,2022-02-09T20:52:03Z,2,3,10,2,4,2022-02-09
WP-6,2,2,0,2022-02-09T20:52:04Z,3,3,10,2,6,2022-02-09
WP-6,2,2,0,2022-02-09T20:52:05Z,4,3,10,2,8,2022-02-09
WP-6,2,2,0,2022-02-09T20:52:06Z,5,3,10,2,10,2022-02-09
WP-6,2,2,0,2022-02-09T20:52:08Z,7,3,10,2,14,2022-02-09
WP-6,2,2,0,2022-02-09T20:52:09Z,8,3,10,2,16,2022-02-09
WP-6,2,2,0,2022-02-09T20:52:10Z,9,3,10,2,18,2022-02-09
WP-6,2,2,0,2022-02-09T20:52:11Z,10,3,10,2,20,2022-02-09
WP-6,2,2,0,2022-02-09T20:52:22Z,0,3,9,2.2222222222222223,0,2022-02-09
WP-6,2,2,0,2022-02-09T20:52:23Z,1,3,9,2.2222222222222223,2.2222222222222223,2022-02-09
WP-6,2,2,0,2022-02-09T20:52:24Z,2,3,9,2.2222222222222223,4.444444444444445,2022-02-09
WP-6,2,2,0,2022-02-09T20:52:25Z,3,3,9,2.2222222222222223,6.666666666666667,2022-02-09
WP-6,2,2,0,2022-02-09T20:52:27Z,5,3,9,2.2222222222222223,11.11111111111111,2022-02-09
WP-6,2,2,0,2022-02-09T20:52:28Z,6,3,9,2.2222222222222223,13.333333333333334,2022-02-09
WP-6,2,2,0,2022-02-09T20:52:29Z,7,3,9,2.2222222222222223,15.555555555555557,2022-02-09
WP-6,2,2,0,2022-02-09T20:52:30Z,8,3,9,2.2222222222222223,17.77777777777778,2022-02-09
WP-6,2,2,0,2022-02-09T20:52:31Z,9,3,9,2.2222222222222223,20,2022-02-09
WP-6,2,2,0,2022-02-09T20:52:40Z,0,3,10,2,0,2022-02-09
WP-6,2,2,0,2022-02-09T20:52:41Z,1,3,10,2,2,2022-02-09
WP-6,2,2,0,2022-02-09T20:52:42Z,2,3,10,2,4,2022-02-09
WP-6,2,2,0,2022-02-09T20:52:43Z,3,3,10,2,6,2022-02-09
WP-6,2,2,0,2022-02-09T20:52:44Z,4,3,10,2,8,2022-02-09
WP-6,2,2,0,2022-02-09T20:52:46Z,6,3,10,2,12,2022-02-09
WP-6,2,2,0,2022-02-09T20:52:47Z,7,3,10,2,14,2022-02-09
WP-6,2,2,0,2022-02-09T20:52:48Z,8,3,10,2,16,2022-02-09
WP-6,2,2,0,2022-02-09T20:52:49Z,9,3,10,2,18,2022-02-09
WP-6,2,2,0,2022-02-09T20:52:50Z,10,3,10,2,20,2022-02-09
WP-6,2,2,0,2022-02-09T20:53:00Z,0,3,9,2.2222222222222223,0,2022-02-09
WP-6,2,2,0,2022-02-09T20:53:01Z,1,3,9,2.2222222222222223,2.2222222222222223,2022-02-09
WP-6,2,2,0,2022-02-09T20:53:02Z,2,3,9,2.2222222222222223,4.444444444444445,2022-02-09
WP-6,2,2,0,2022-02-09T20:53:03Z,3,3,9,2.2222222222222223,6.666666666666667,2022-02-09
WP-6,2,2,0,2022-02-09T20:53:04Z,4,3,9,2.2222222222222223,8.88888888888889,2022-02-09
WP-6,2,2,0,2022-02-09T20:53:05Z,5,3,9,2.2222222222222223,11.11111111111111,2022-02-09
WP-6,2,2,0,2022-02-09T20:53:07Z,7,3,9,2.2222222222222223,15.555555555555557,2022-02-09
WP-6,2,2,0,2022-02-09T20:53:08Z,8,3,9,2.2222222222222223,17.77777777777778,2022-02-09
WP-6,2,2,0,2022-02-09T20:53:09Z,9,3,9,2.2222222222222223,20,2022-02-09
WP-6,2,2,0,2022-02-09T20:53:18Z,0,3,10,2,0,2022-02-09
WP-6,2,2,0,2022-02-09T20:53:19Z,1,3,10,2,2,2022-02-09
WP-6,2,2,0,2022-02-09T20:53:20Z,2,3,10,2,4,2022-02-09
WP-6,2,2,0,2022-02-09T20:53:21Z,3,3,10,2,6,2022-02-09
WP-6,2,2,0,2022-02-09T20:53:22Z,4,3,10,2,8,2022-02-09
WP-6,2,2,0,2022-02-09T20:53:23Z,5,3,10,2,10,2022-02-09
WP-6,2,2,0,2022-02-09T20:53:25Z,7,3,10,2,14,2022-02-09
WP-6,2,2,0,2022-02-09T20:53:26Z,8,3,10,2,16,2022-02-09
WP-6,2,2,0,2022-02-09T20:53:27Z,9,3,10,2,18,2022-02-09
WP-6,2,2,0,2022-02-09T20:53:28Z,10,3,10,2,20,2022-02-09
WP-6,2,2,0,2022-02-09T20:54:27Z,0,5,9,2.2222222222222223,0,2022-02-09
WP-6,2,2,0,2022-02-09T20:54:28Z,1,5,9,2.2222222222222223,2.2222222222222223,2022-02-09
WP-6,2,2,0,2022-02-09T20:54:29Z,2,5,9,2.2222222222222223,4.444444444444445,2022-02-09
WP-6,2,2,0,2022-02-09T20:54:30Z,3,5,9,2.2222222222222223,6.666666666666667,2022-02-09
WP-6,2,2,0,2022-02-09T20:54:33Z,6,5,9,2.2222222222222223,13.333333333333334,2022-02-09
WP-6,2,2,0,2022-02-09T20:54:34Z,7,5,9,2.2222222222222223,15.555555555555557,2022-02-09
WP-6,2,2,0,2022-02-09T20:54:35Z,8,5,9,2.2222222222222223,17.77777777777778,2022-02-09
WP-6,2,2,0,2022-02-09T20:54:36Z,9,5,9,2.2222222222222223,20,2022-02-09
WP-6,2,2,0,2022-02-09T20:54:45Z,0,5,10,2,0,2022-02-09
WP-6,2,2,0,2022-02-09T20:54:46Z,1,5,10,2,2,2022-02-09
WP-6,2,2,0,2022-02-09T20:54:47Z,2,5,10,2,4,2022-02-09
WP-6,2,2,0,2022-02-09T20:54:48Z,3,5,10,2,6,2022-02-09
WP-6,2,2,0,2022-02-09T20:54:52Z,7,5,10,2,14,2022-02-09
WP-6,2,2,0,2022-02-09T20:54:53Z,8,5,10,2,16,2022-02-09
WP-6,2,2,0,2022-02-09T20:54:54Z,9,5,10,2,18,2022-02-09
WP-6,2,2,0,2022-02-09T20:54:55Z,10,5,10,2,20,2022-02-09
WP-6,2,2,0,2022-02-09T20:56:12Z,0,5,9,2.2222222222222223,0,2022-02-09
WP-6,2,2,0,2022-02-09T20:56:13Z,1,5,9,2.2222222222222223,2.2222222222222223,2022-02-09
WP-6,2,2,0,2022-02-09T20:56:14Z,2,5,9,2.2222222222222223,4.444444444444445,2022-02-09
WP-6,2,2,0,2022-02-09T20:56:15Z,3,5,9,2.2222222222222223,6.666666666666667,2022-02-09
WP-6,2,2,0,2022-02-09T20:56:16Z,4,5,9,2.2222222222222223,8.88888888888889,2022-02-09
WP-6,2,2,0,2022-02-09T20:56:19Z,7,5,9,2.2222222222222223,15.555555555555557,2022-02-09
WP-6,2,2,0,2022-02-09T20:56:20Z,8,5,9,2.2222222222222223,17.77777777777778,2022-02-09
WP-6,2,2,0,2022-02-09T20:56:21Z,9,5,9,2.2222222222222223,20,2022-02-09
WP-6,2,2,0,2022-02-09T20:56:31Z,0,5,10,2,0,2022-02-09
WP-6,2,2,0,2022-02-09T20:56:32Z,1,5,10,2,2,2022-02-09
WP-6,2,2,0,2022-02-09T20:56:33Z,2,5,10,2,4,2022-02-09
WP-6,2,2,0,2022-02-09T20:56:34Z,3,5,10,2,6,2022-02-09
WP-6,2,2,0,2022-02-09T20:56:37Z,6,5,10,2,12,2022-02-09
WP-6,2,2,0,2022-02-09T20:56:38Z,7,5,10,2,14,2022-02-09
WP-6,2,2,0,2022-02-09T20:56:39Z,8,5,10,2,16,2022-02-09
WP-6,2,2,0,2022-02-09T20:56:40Z,9,5,10,2,18,2022-02-09
WP-6,2,2,0,2022-02-09T20:56:41Z,10,5,10,2,20,2022-02-09
WP-6,2,2,0,2022-02-09T20:56:49Z,0,5,10,2,0,2022-02-09
WP-6,2,2,0,2022-02-09T20:56:50Z,1,5,10,2,2,2022-02-09
WP-6,2,2,0,2022-02-09T20:56:51Z,2,5,10,2,4,2022-02-09
WP-6,2,2,0,2022-02-09T20:56:52Z,3,5,10,2,6,2022-02-09
WP-6,2,2,0,2022-02-09T20:56:55Z,6,5,10,2,12,2022-02-09
WP-6,2,2,0,2022-02-09T20:56:56Z,7,5,10,2,14,2022-02-09
WP-6,2,2,0,2022-02-09T20:56:57Z,8,5,10,2,16,2022-02-09
