unique.id,x.distance,run.dist,direction,datetime,duration,detection,detection.1,datetime.1,detection.2,datetime.2,detection.3,datetime.3,detection.4,datetime.4
RM-16-6,10,20,2,30-03-2022 11:57:08,11,1,11:57:12,30-03-2022 11:57:12,,,,,,
RM-16-6,10,20,,30-03-2022 11:57:22,11,1,11:57:28,30-03-2022 11:57:28,11:57:30,30-03-2022 11:57:30,,,,
RM-16-6,10,20,2,30-03-2022 11:57:44,11,1,11:57:49,30-03-2022 11:57:49,,,,,,
RM-16-6,10,20,,30-03-2022 11:58:04,11,1,11:58:08,30-03-2022 11:58:08,11:58:10,30-03-2022 11:58:10,,,,
RM-16-6,10,20,2,30-03-2022 11:58:24,11,1,11:58:28,30-03-2022 11:58:28,11:58:31,30-03-2022 11:58:31,,,,
RM-16-6,12,20,2,30-03-2022 11:59:14,12,1,11:59:18,30-03-2022 11:59:18,11:59:20,30-03-2022 11:59:20,,,,
RM-16-6,12,20,,30-03-2022 11:59:34,11,1,11:59:40,30-03-2022 11:59:40,,,,,,
RM-16-6,12,20,,30-03-2022 11:59:56,11,1,11:59:58,30-03-2022 11:59:58,12:00:00,30-03-2022 12:00:00,,,,
RM-16-6,12,20,2,30-03-2022 11:59:56,11,1,11:59:59,30-03-2022 11:59:59,12:00:01,30-03-2022 12:00:01,,,,
RM-16-6,12,20,,30-03-2022 12:00:16,11,1,12:00:19,30-03-2022 12:00:19,12:00:21,30-03-2022 12:00:21,,,,
RM-16-6,12,20,2,30-03-2022 12:00:34,12,1,12:00:37,30-03-2022 12:00:37,12:00:39,30-03-2022 12:00:39,12:00:42,30-03-2022 12:00:42,,
RM-16-6,15,20,2,30-03-2022 12:01:33,12,1,12:01:37,30-03-2022 12:01:37,12:01:39,30-03-2022 12:01:39,12:01:41,30-03-2022 12:01:41,,
RM-16-6,15,20,,30-03-2022 12:01:55,12,1,12:01:57,30-03-2022 12:01:57,12:02:00,30-03-2022 12:02:00,12:02:02,30-03-2022 12:02:02,,
RM-16-6,15,20,2,30-03-2022 12:02:13,11,1,12:02:16,30-03-2022 12:02:16,12:02:18,30-03-2022 12:02:18,12:02:20,30-03-2022 12:02:20,12:02:22,30-03-2022 12:02:22
RM-16-6,15,20,,30-03-2022 12:02:36,12,1,12:02:38,30-03-2022 12:02:38,,,,,,
RM-16-6,20,20,,30-03-2022 12:03:03,10,1,12:03:07,30-03-2022 12:03:07,12:03:09,30-03-2022 12:03:09,12:03:11,30-03-2022 12:03:11,,
RM-16-6,20,20,2,30-03-2022 12:03:22,11,1,12:03:28,30-03-2022 12:03:28,12:03:30,30-03-2022 12:03:30,,,,
RM-16-6,20,20,,30-03-2022 12:04:04,11,1,12:04:06,30-03-2022 12:04:06,12:04:09,30-03-2022 12:04:09,12:04:11,30-03-2022 12:04:11,,
RM-16-6,20,20,2,30-03-2022 12:04:24,11,1,12:04:26,30-03-2022 12:04:26,12:04:28,30-03-2022 12:04:28,,,,
RM-16-6,20,20,,30-03-2022 12:04:43,11,1,12:04:50,30-03-2022 12:04:50,12:04:52,30-03-2022 12:04:52,,,,
RM-16-1,3,20,,30-03-2022 12:26:27,10,1,12:26:31,30-03-2022 12:26:31,,,,,,
RM-16-1,3,20,2,30-03-2022 12:26:47,10,1,12:26:52,30-03-2022 12:26:52,,,,,,
RM-16-1,3,20,,30-03-2022 12:27:07,11,1,12:27:12,30-03-2022 12:27:12,,,,,,
RM-16-1,3,20,2,30-03-2022 12:27:27,11,1,12:27:32,30-03-2022 12:27:32,,,,,,
RM-16-1,3,20,,30-03-2022 12:27:47,11,1,12:27:51,30-03-2022 12:27:51,,,,,,
RM-16-1,3,20,2,30-03-2022 12:28:07,10,1,12:28:12,30-03-2022 12:28:12,,,,,,
RM-16-1,5,20,,30-03-2022 12:28:27,11,1,12:28:32,30-03-2022 12:28:32,12:28:34,30-03-2022 12:28:34,,,,
RM-16-1,5,20,2,30-03-2022 12:28:47,11,1,12:28:51,30-03-2022 12:28:51,12:28:54,30-03-2022 12:28:54,,,,
RM-16-1,5,20,,30-03-2022 12:29:07,11,1,12:29:12,30-03-2022 12:29:12,12:29:14,30-03-2022 12:29:14,,,,
RM-16-1,5,20,,30-03-2022 12:29:47,11,1,12:29:52,30-03-2022 12:29:52,12:29:54,30-03-2022 12:29:54,,,,
RM-16-1,5,20,2,30-03-2022 12:30:07,11,1,12:30:12,30-03-2022 12:30:12,,,,,,
RM-16-1,10,20,,30-03-2022 12:30:29,11,1,12:30:31,30-03-2022 12:30:31,12:30:33,30-03-2022 12:30:33,,,,
RM-16-1,10,20,2,30-03-2022 12:30:47,11,1,12:30:51,30-03-2022 12:30:51,12:30:53,30-03-2022 12:30:53,,,,
RM-16-1,10,20,,30-03-2022 12:31:07,11,1,12:31:11,30-03-2022 12:31:11,12:31:13,30-03-2022 12:31:13,,,,
RM-16-1,10,20,2,30-03-2022 12:31:27,11,1,12:31:31,30-03-2022 12:31:31,12:31:34,30-03-2022 12:31:34,,,,
RM-16-1,10,20,,30-03-2022 12:31:47,11,1,12:31:51,30-03-2022 12:31:51,12:31:53,30-03-2022 12:31:53,,,,
RM-16-1,10,20,2,30-03-2022 12:32:07,11,1,12:32:11,30-03-2022 12:32:11,12:32:13,30-03-2022 12:32:13,,,,
RM-16-1,12,20,,30-03-2022 12:32:39,11,1,12:32:41,30-03-2022 12:32:41,12:32:43,30-03-2022 12:32:43,12:32:45,30-03-2022 12:32:45,,
RM-16-1,12,20,2,30-03-2022 12:32:57,11,1,12:33:02,30-03-2022 12:33:02,12:33:04,30-03-2022 12:33:04,,,,
RM-16-1,12,20,,30-03-2022 12:33:27,11,1,12:33:31,30-03-2022 12:33:31,12:33:33,30-03-2022 12:33:33,,,,
RM-16-1,12,20,2,30-03-2022 12:33:47,11,1,12:33:51,30-03-2022 12:33:51,12:33:54,30-03-2022 12:33:54,,,,
RM-16-1,12,20,,30-03-2022 12:34:07,12,1,12:34:11,30-03-2022 12:34:11,12:34:13,30-03-2022 12:34:13,12:34:15,30-03-2022 12:34:15,,
RM-16-1,12,20,2,30-03-2022 12:34:27,11,1,12:34:32,30-03-2022 12:34:32,12:34:33,30-03-2022 12:34:33,,,,
RM-16-1,15,20,2,30-03-2022 12:35:07,14,1,12:35:11,30-03-2022 12:35:11,12:35:13,30-03-2022 12:35:13,12:35:18,30-03-2022 12:35:18,,
RM-16-1,15,20,,30-03-2022 12:35:32,11,1,12:35:36,30-03-2022 12:35:36,12:35:38,30-03-2022 12:35:38,12:35:40,30-03-2022 12:35:40,,
RM-16-1,15,20,2,30-03-2022 12:35:52,11,1,12:35:57,30-03-2022 12:35:57,12:35:59,30-03-2022 12:35:59,12:36:00,30-03-2022 12:36:00,,
RM-16-1,15,20,,30-03-2022 12:36:12,12,1,12:36:16,30-03-2022 12:36:16,12:36:18,30-03-2022 12:36:18,12:36:21,30-03-2022 12:36:21,,
RM-16-1,15,20,2,30-03-2022 12:36:32,12,1,12:36:36,30-03-2022 12:36:36,12:36:38,30-03-2022 12:36:38,12:36:40,30-03-2022 12:36:40,,
RM-16-1,20,20,,30-03-2022 12:36:57,14,1,12:37:00,30-03-2022 12:37:00,12:37:02,30-03-2022 12:37:02,,,,
RM-16-1,20,20,2,30-03-2022 12:37:17,11,1,12:37:23,30-03-2022 12:37:23,12:37:25,30-03-2022 12:37:25,12:37:27,30-03-2022 12:37:27,,
RM-16-1,20,20,,30-03-2022 12:38:17,11,1,12:38:20,30-03-2022 12:38:20,12:38:22,30-03-2022 12:38:22,12:38:27,30-03-2022 12:38:27,,
RM-16-7,3,20,,30-03-2022 12:48:40,12,1,12:48:48,30-03-2022 12:48:48,,,,,,
RM-16-7,3,20,2,30-03-2022 12:49:00,11,1,12:49:05,30-03-2022 12:49:05,,,,,,
RM-16-7,3,20,,30-03-2022 12:49:20,12,1,12:49,30-03-2022 12:49:26,,,,,,
RM-16-7,3,20,2,30-03-2022 12:49:45,11,1,12:49:50,30-03-2022 12:49:50,,,,,,
RM-6-8,3,20,,31-03-2022 09:25:52,7.51,1,9:25:55,31-03-2022 09:25:55,,,,,,
RM-6-8,3,20,2,31-03-2022 09:26:09,8.47,1,9:26:13,31-03-2022 09:26:13,,,,,,
RM-6-8,3,20,2,31-03-2022 09:27:05,8.33,1,9:27:10,31-03-2022 09:27:10,,,,,,
RM-6-8,3,20,,31-03-2022 09:27:23,8.01,1,9:27:26,31-03-2022 09:27:26,,,,,,
RM-6-8,3,20,2,31-03-2022 09:27:40,8.54,1,9:27:45,31-03-2022 09:27:45,,,,,,
RM-6-8,5,20,2,31-03-2022 09:28:34,8.72,1,9:28:38,31-03-2022 09:28:38,,,,,,
RM-6-8,5,20,,31-03-2022 09:28:50,8.89,1,9:28:55,31-03-2022 09:28:55,,,,,,
RM-6-8,5,20,2,31-03-2022 09:29:06,8.54,1,9:29:10,31-03-2022 09:29:10,,,,,,
RM-6-8,5,20,,31-03-2022 09:29:21,8.76,1,9:29:26,31-03-2022 09:29:26,,,,,,
RM-6-8,5,20,2,31-03-2022 09:29:36,8.94,1,9:29:41,31-03-2022 09:29:41,,,,,,
RM-6-8,10,20,,31-03-2022 09:29:57,7.76,1,9:30,31-03-2022 09:30:02,9:30:04,31-03-2022 09:30:04,,,,
RM-6-8,10,20,2,31-03-2022 09:30:15,7.73,1,9:30:19,31-03-2022 09:30:19,9:30:21,31-03-2022 09:30:21,,,,
RM-6-8,10,20,,31-03-2022 09:30:31,7.86,1,9:30:35,31-03-2022 09:30:35,9:30:36,31-03-2022 09:30:36,,,,
RM-6-8,10,20,2,31-03-2022 09:30:52,8.29,1,9:30:56,31-03-2022 09:30:56,9:30:58,31-03-2022 09:30:58,,,,
RM-6-8,10,20,,31-03-2022 09:31:08,8.26,1,9:31:12,31-03-2022 09:31:12,9:31:14,31-03-2022 09:31:14,,,,
RM-6-8,10,20,2,31-03-2022 09:31:25,8.76,1,9:31:28,31-03-2022 09:31:28,9:31:30,31-03-2022 09:31:30,,,,
RM-6-8,12,20,,31-03-2022 09:32:00,8.19,1,9:32:04,31-03-2022 09:32:04,9:32:06,31-03-2022 09:32:06,,,,
RM-6-8,12,20,,31-03-2022 09:32:38,10.18,1,9:32:43,31-03-2022 09:32:43,9:32:45,31-03-2022 09:32:45,,,,
RM-6-8,12,20,2,31-03-2022 09:33:01,9.76,1,9:33:07,31-03-2022 09:33:07,9:33:09,31-03-2022 09:33:09,,,,
RM-6-8,12,20,,31-03-2022 09:33:19,9.17,1,9:33:24,31-03-2022 09:33:24,9:33:26,31-03-2022 09:33:26,,,,
RM-6-8,12,20,2,31-03-2022 09:33:37,9.6,1,9:33:43,31-03-2022 09:33:43,9:33:45,31-03-2022 09:33:45,,,,
RM-6-8,15,20,,31-03-2022 09:34:03,9.67,1,9:34:08,31-03-2022 09:34:08,9:34:10,31-03-2022 09:34:10,,,,
RM-6-8,15,20,,31-03-2022 09:34:40,9.94,1,9:34:45,31-03-2022 09:34:45,9:34:47,31-03-2022 09:34:47,,,,
RM-6-8,15,20,2,31-03-2022 09:34:59,10.4,1,9:35:05,31-03-2022 09:35:05,9:35:08,31-03-2022 09:35:08,,,,
RM-6-8,15,20,,31-03-2022 09:35:17,10.69,1,9:35:22,31-03-2022 09:35:22,9:35:24,31-03-2022 09:35:24,,,,
RM-6-9,3,20,,31-03-2022 10:05:07,12.43,1,10:05:16,31-03-2022 10:05:16,,,,,,
RM-6-9,3,20,2,31-03-2022 10:05:39,13.5,1,10:05:46,31-03-2022 10:05:46,,,,,,
RM-6-9,3,20,,31-03-2022 10:06:00,12.15,1,10:06:08,31-03-2022 10:06:08,,,,,,
RM-6-9,3,20,2,31-03-2022 10:06:19,12.92,1,10:06:26,31-03-2022 10:06:26,,,,,,
RM-6-9,3,20,,31-03-2022 10:06:44,11.98,1,10:06:52,31-03-2022 10:06:52,,,,,,
RM-6-9,3,20,2,31-03-2022 10:07:08,12.86,1,10:07:16,31-03-2022 10:07:16,,,,,,
RM-6-9,5,20,,31-03-2022 10:07:38,11.87,1,10:07:45,31-03-2022 10:07:45,,,,,,
RM-6-9,5,20,2,31-03-2022 10:08:09,12.56,1,10:08:15,31-03-2022 10:08:15,,,,,,
RM-6-9,5,20,,31-03-2022 10:08:30,13.12,1,10:08:37,31-03-2022 10:08:37,,,,,,
RM-6-9,5,20,2,31-03-2022 10:08:50,12.44,1,10:08:57,31-03-2022 10:08:57,,,,,,
RM-6-9,5,20,,31-03-2022 10:09:10,12.72,1,10:09:19,31-03-2022 10:09:19,,,,,,
RM-6-9,5,20,2,31-03-2022 10:09:32,12.39,1,10:09:38,31-03-2022 10:09:38,,,,,,
RM-6-9,10,20,,31-03-2022 10:09:55,11.28,1,10:10:03,31-03-2022 10:10:03,,,,,,
RM-6-9,10,20,2,31-03-2022 10:10:15,11.61,1,10:10:21,31-03-2022 10:10:21,,,,,,
RM-6-9,10,20,,31-03-2022 10:10:34,12.48,1,10:10:42,31-03-2022 10:10:42,,,,,,
RM-6-9,10,20,2,31-03-2022 10:10:55,12.6,1,10:11:02,31-03-2022 10:11:02,,,,,,
RM-6-9,10,20,,31-03-2022 10:11:15,12.85,1,10:11:23,31-03-2022 10:11:23,,,,,,
RM-6-9,10,20,2,31-03-2022 10:11:37,12.1,1,10:11:44,31-03-2022 10:11:44,,,,,,
RM-6-9,12,20,,31-03-2022 10:11:59,12.45,1,10:12:07,31-03-2022 10:12:07,,,,,,
RM-6-9,12,20,2,31-03-2022 10:12:21,12.61,1,10:12:28,31-03-2022 10:12:28,,,,,,
RM-6-9,12,20,,31-03-2022 10:12:41,11.5,1,10:12:48,31-03-2022 10:12:48,,,,,,
RM-6-9,12,20,2,31-03-2022 10:13:00,11.98,1,10:13:06,31-03-2022 10:13:06,,,,,,
RM-6-9,12,20,,31-03-2022 10:13:19,12.14,1,10:13:28,31-03-2022 10:13:28,,,,,,
RM-6-9,15,20,,31-03-2022 10:14:05,12.94,1,10:14:14,31-03-2022 10:14:14,,,,,,
RM-6-9,15,20,2,31-03-2022 10:14:28,14.05,1,10:14:37,31-03-2022 10:14:37,,,,,,
RM-6-9,15,20,,31-03-2022 10:14:51,12.74,1,10:15:00,31-03-2022 10:15:00,,,,,,
RM-6-9,15,20,2,31-03-2022 10:15:14,14.49,1,10:15:22,31-03-2022 10:15:22,,,,,,
RM-6-9,15,20,,31-03-2022 10:15:38,14.36,1,10:15:47,31-03-2022 10:15:47,,,,,,
RM-6-9,15,20,2,31-03-2022 10:16:00,14.31,1,10:16:08,31-03-2022 10:16:08,,,,,,
RM-6-9,20,20,2,31-03-2022 10:17:33,12.89,1,10:17:42,31-03-2022 10:17:42,,,,,,
RM-6-9,20,20,,31-03-2022 10:18:19,12.87,1,10:18:28,31-03-2022 10:18:28,,,,,,
RM-6-7,3,20,,31-03-2022 11:24:33,10.13,1,11:24:40,31-03-2022 11:24:40,,,,,,
RM-6-7,3,20,2,31-03-2022 11:24:59,11.8,1,11:25:03,31-03-2022 11:25:03,,,,,,
RM-6-7,3,20,,31-03-2022 11:25:16,11.53,1,11:25:22,31-03-2022 11:25:22,,,,,,
RM-6-7,3,20,2,31-03-2022 11:25:35,11.45,1,11:25:40,31-03-2022 11:25:40,,,,,,
RM-6-7,5,20,,31-03-2022 11:26:37,10.61,1,11:26:44,31-03-2022 11:26:44,,,,,,
RM-6-7,5,20,2,31-03-2022 11:27:24,10.89,1,11:27:32,31-03-2022 11:27:32,,,,,,
RM-6-7,5,20,,31-03-2022 11:27:45,10.66,1,11:27:52,31-03-2022 11:27:52,,,,,,
RM-6-7,5,20,2,31-03-2022 11:28:07,10.98,1,11:28:10,31-03-2022 11:28:10,11:28:12,31-03-2022 11:28:12,,,,
RM-6-7,5,20,,31-03-2022 11:28:26,10.56,1,11:28:30,31-03-2022 11:28:30,,,,,,
RM-6-7,5,20,2,31-03-2022 11:28:42,10.65,1,11:28:50,31-03-2022 11:28:50,,,,,,
RM-6-7,10,20,,31-03-2022 11:29:03,10.48,1,11:29:07,31-03-2022 11:29:07,11:29:09,31-03-2022 11:29:09,,,,
RM-6-7,10,20,2,31-03-2022 11:29:21,10.89,1,11:29:28,31-03-2022 11:29:28,11:29:30,31-03-2022 11:29:30,,,,
RM-6-7,10,20,,31-03-2022 11:29:40,10.85,1,11:29:46,31-03-2022 11:29:46,11:29:48,31-03-2022 11:29:48,,,,
RM-6-7,10,20,2,31-03-2022 11:29:58,11.58,1,11:30:04,31-03-2022 11:30:04,11:30:06,31-03-2022 11:30:06,,,,
RM-6-7,10,20,,31-03-2022 11:30:18,11.62,1,11:30:25,31-03-2022 11:30:25,11:30:27,31-03-2022 11:30:27,,,,
RM-6-7,10,20,2,31-03-2022 11:30:38,11.63,1,11:30:43,31-03-2022 11:30:43,11:30:45,31-03-2022 11:30:45,,,,
RM-6-7,12,20,,31-03-2022 11:31:05,10.29,1,11:31:09,31-03-2022 11:31:09,11:31:11,31-03-2022 11:31:11,,,,
RM-6-7,12,20,2,31-03-2022 11:31:24,11.05,1,11:31:28,31-03-2022 11:31:28,11:31:31,31-03-2022 11:31:31,11:31:33,31-03-2022 11:31:33,,
RM-6-7,12,20,,31-03-2022 11:31:45,11.28,1,11:31:47,31-03-2022 11:31:47,11:31:49,31-03-2022 11:31:49,11:31:51,31-03-2022 11:31:51,,
RM-6-7,12,20,2,31-03-2022 11:32:02,11.57,1,11:32:06,31-03-2022 11:32:06,11:32:08,31-03-2022 11:32:08,11:32:10,31-03-2022 11:32:10,,
RM-6-7,12,20,,31-03-2022 11:32:22,11.68,1,11:32:25,31-03-2022 11:32:25,11:32:27,31-03-2022 11:32:27,11:32:29,31-03-2022 11:32:29,,
RM-6-7,12,20,2,31-03-2022 11:32:40,11.24,1,11:32:44,31-03-2022 11:32:44,11:32:46,31-03-2022 11:32:46,11:32:48,31-03-2022 11:32:48,,
RM-6-7,15,20,,31-03-2022 11:33:00,10.29,1,11:33:04,31-03-2022 11:33:04,11:33:07,31-03-2022 11:33:07,11:33:09,31-03-2022 11:33:09,,
RM-6-7,15,20,2,31-03-2022 11:33:24,10.68,1,11:33:29,31-03-2022 11:33:29,11:33:31,31-03-2022 11:33:31,11:33:34,31-03-2022 11:33:34,,
RM-6-7,15,20,,31-03-2022 11:33:43,10.14,1,11:33:47,31-03-2022 11:33:47,11:33:49,31-03-2022 11:33:49,,,,
RM-6-7,15,20,2,31-03-2022 11:33:58,10.49,1,11:34:03,31-03-2022 11:34:03,11:34:05,31-03-2022 11:34:05,11:34:08,31-03-2022 11:34:08,,
RM-6-7,15,20,,31-03-2022 11:34:19,10.1,1,11:34:23,31-03-2022 11:34:23,11:34:25,31-03-2022 11:34:25,,,,
RM-6-7,15,20,2,31-03-2022 11:34:40,11.15,1,11:34:43,31-03-2022 11:34:43,11:34:48,31-03-2022 11:34:48,11:34:50,31-03-2022 11:34:50,,
RM-6-7,20,20,,31-03-2022 11:35:00,9.55,1,11:35:05,31-03-2022 11:35:05,11:35:07,31-03-2022 11:35:07,11:35:09,31-03-2022 11:35:09,,
RM-6-7,20,20,2,31-03-2022 11:35:19,9.54,1,11:35:23,31-03-2022 11:35:23,11:35:25,31-03-2022 11:35:25,,,,
RM-6-7,20,20,2,31-03-2022 11:35:53,10.4,1,11:35:59,31-03-2022 11:35:59,11:36:02,31-03-2022 11:36:02,,,,
RM-6-7,20,20,,31-03-2022 11:36:12,10.3,1,11:36:17,31-03-2022 11:36:17,11:36:19,31-03-2022 11:36:19,,,,
RM-6-7,20,20,2,31-03-2022 11:36:31,11.11,1,11:36:36,31-03-2022 11:36:36,11:36:38,31-03-2022 11:36:38,,,,
RM-6-1,20,20,2,31-03-2022 12:38:37,11,1,12:38:39,31-03-2022 12:38:39,12:38:43,31-03-2022 12:38:43,,,,
RM-6-1,3,20,,31-03-2022 22:47:11,8.57,1,22:47:16,31-03-2022 22:47:16,,,,,,
RM-6-1,3,20,2,31-03-2022 22:47:33,10.62,1,22:47:37,31-03-2022 22:47:37,,,,,,
RM-6-1,3,20,,31-03-2022 22:47:48,10.42,1,22:47:53,31-03-2022 22:47:53,,,,,,
RM-6-1,3,20,2,31-03-2022 22:48:05,11.51,1,22:48:12,31-03-2022 22:48:12,,,,,,
RM-6-1,3,20,,31-03-2022 22:48:25,10.29,1,22:48:29,31-03-2022 22:48:29,,,,,,
RM-6-1,3,20,2,31-03-2022 22:48:43,10.58,1,22:48:49,31-03-2022 22:48:49,,,,,,
RM-6-1,5,20,,31-03-2022 22:49:00,11.93,1,22:49:08,31-03-2022 22:49:08,,,,,,
RM-6-1,5,20,2,31-03-2022 22:49:23,11.78,1,22:49:28,31-03-2022 22:49:28,22:49:30,31-03-2022 22:49:30,,,,
RM-6-1,5,20,,31-03-2022 22:49:41,12.15,1,22:49:47,31-03-2022 22:49:47,22:49:49,31-03-2022 22:49:49,,,,
RM-6-1,5,20,2,31-03-2022 22:50:03,11.69,1,22:50:08,31-03-2022 22:50:08,22:50:09,31-03-2022 22:50:09,,,,
RM-6-1,5,20,,31-03-2022 22:50:21,11.54,1,22:50:28,31-03-2022 22:50:28,,,,,,
RM-6-1,5,20,2,31-03-2022 22:50:40,11.25,1,22:50:47,31-03-2022 22:50:47,,,,,,
RM-6-1,10,20,,31-03-2022 22:51:03,11.74,1,22:51:09,31-03-2022 22:51:09,22:51:11,31-03-2022 22:51:11,,,,
RM-6-1,10,20,2,31-03-2022 22:51:24,12.05,1,22:51:29,31-03-2022 22:51:29,22:51:31,31-03-2022 22:51:31,22:51:33,31-03-2022 22:51:33,,
RM-6-1,10,20,,31-03-2022 22:51:44,12.47,1,22:51:52,31-03-2022 22:51:52,,,,,,
RM-6-1,10,20,2,31-03-2022 22:52:03,12.93,1,22:52:08,31-03-2022 22:52:08,22:52:10,31-03-2022 22:52:10,22:52:12,31-03-2022 22:52:12,,
RM-6-1,10,20,,31-03-2022 22:52:25,12.79,1,22:52:31,31-03-2022 22:52:31,22:52:33,31-03-2022 22:52:33,22:52:35,31-03-2022 22:52:35,,
RM-6-1,10,20,2,31-03-2022 22:52:47,11.99,1,22:52:51,31-03-2022 22:52:51,22:52:54,31-03-2022 22:52:54,,,,
RM-6-1,12,20,,31-03-2022 22:53:17,12.93,1,22:53:22,31-03-2022 22:53:22,22:53:24,31-03-2022 22:53:24,,,,
RM-6-1,12,20,2,31-03-2022 22:53:37,13.2,1,22:53:41,31-03-2022 22:53:41,22:53:43,31-03-2022 22:53:43,22:53:45,31-03-2022 22:53:45,,
RM-6-1,12,20,,31-03-2022 22:53:55,13.75,1,22:54:06,31-03-2022 22:54:06,,,,,,
RM-6-1,12,20,2,31-03-2022 22:54:18,14.05,1,22:54:22,31-03-2022 22:54:22,22:54:26,31-03-2022 22:54:26,,,,
RM-6-1,12,20,,31-03-2022 22:54:38,13.7,1,22:54:42,31-03-2022 22:54:42,22:54:44,31-03-2022 22:54:44,22:54:46,31-03-2022 22:54:46,,
RM-6-1,12,20,2,31-03-2022 22:54:57,12.76,1,22:55:02,31-03-2022 22:55:02,22:55:04,31-03-2022 22:55:04,,,,
RM-6-1,15,20,,31-03-2022 22:55:21,16.12,1,22:55:26,31-03-2022 22:55:26,,,,,,
RM-6-1,15,20,2,31-03-2022 22:55:53,16.02,1,22:56:02,31-03-2022 22:56:02,,,,,,
RM-6-1,15,20,,31-03-2022 22:56:17,15.94,1,22:56:22,31-03-2022 22:56:22,22:56:24,31-03-2022 22:56:24,22:56:26,31-03-2022 22:56:26,,
RM-6-1,15,20,2,31-03-2022 22:56:38,15.77,1,22:56:46,31-03-2022 22:56:46,22:56:48,31-03-2022 22:56:48,,,,
RM-6-1,15,20,,31-03-2022 22:57:02,15.71,1,22:57:06,31-03-2022 22:57:06,22:57:08,31-03-2022 22:57:08,22:57:10,31-03-2022 22:57:10,,
RM-6-1,15,20,2,31-03-2022 22:58:08,16.01,1,22:58:18,31-03-2022 22:58:18,,,,,,
RM-6-1,20,20,,31-03-2022 22:59:01,15.57,1,22:59:07,31-03-2022 22:59:07,22:59:10,31-03-2022 22:59:10,,,,
RM-6-1,20,20,2,31-03-2022 22:59:26,14.57,1,22:59:29,31-03-2022 22:59:29,22:59:33,31-03-2022 22:59:33,22:59:37,31-03-2022 22:59:37,,
RM-6-1,20,20,,31-03-2022 22:59:48,16.89,1,22:59:54,31-03-2022 22:59:54,22:59:57,31-03-2022 22:59:57,,,,
RM-6-1,20,20,2,31-03-2022 23:00:15,16.7,1,23:00:21,31-03-2022 23:00:21,23:00:24,31-03-2022 23:00:24,,,,
RM-6-1,20,20,,31-03-2022 23:01:02,15.5,1,23:01:08,31-03-2022 23:01:08,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
RM-14-8,5,20,2,,15.09,1,,,,,,,,
RM-14-8,10,20,,,6.51,1,,,,,,,,
RM-14-8,10,20,2,,5.91,1,,,,,,,,
RM-14-8,10,20,,,6.18,1,,,,,,,,
RM-14-8,10,20,2,,6.13,1,,,,,,,,
RM-14-8,10,20,,,5.92,1,,,,,,,,
RM-14-8,10,20,2,,6.06,1,,,,,,,,
RM-14-8,12,20,,,,0,,,,,,,,
RM-14-8,12,20,2,,,0,,,,,,,,
RM-14-8,12,20,,,,0,,,,,,,,
RM-14-8,12,20,2,,,0,,,,,,,,
RM-14-8,12,20,,,,0,,,,,,,,
RM-14-8,12,20,2,,,0,,,,,,,,
RM-14-8,15,20,,,,0,,,,,,,,
RM-14-8,15,20,2,,,0,,,,,,,,
RM-14-8,15,20,,,,0,,,,,,,,
RM-14-8,15,20,2,,,0,,,,,,,,
RM-14-8,15,20,,,,0,,,,,,,,
RM-14-8,15,20,2,,,0,,,,,,,,
RM-14-8,20,20,,,,0,,,,,,,,
RM-14-8,20,20,2,,,0,,,,,,,,
RM-14-8,20,20,,,,0,,,,,,,,
RM-14-8,20,20,2,,,0,,,,,,,,
RM-14-8,20,20,,,,0,,,,,,,,
RM-14-8,20,20,2,,,0,,,,,,,,
RM-19-4,3,20,,,10,1,11:24:03,28-03-2022 11:24:03,,,,,,
RM-19-4,3,20,2,,10,1,11:24:22,28-03-2022 11:24:22,,,,,,
RM-19-4,3,20,2,,11,1,11:24:58,28-03-2022 11:24:58,,,,,,
RM-19-4,3,20,2,,11,1,11:25:33,28-03-2022 11:25:33,,,,,,
RM-19-4,5,20,2,,14,1,11:27:03,28-03-2022 11:27:03,,,,,,
RM-19-4,5,20,,,13,1,11:27:25,28-03-2022 11:27:25,,,,,,
